,date,district,total population,Under-Five Population,GAM,SAM,GAM Prevalence,SAM Prevalence,ipc,rainfall,ndvi,Total alarms,conflicts,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,price_of_water
117,2018-01-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,1728.6601877999994,0.4211999999999999,0.0662999999999999,0.19,21.86666666666667,0.2066666666666666,2.333333333333333,1.0,0.52,0.3142399717243435,1,False,-0.1069600282756564,33,17.166666666666668
118,2018-01-01,Jamaame,169536.10499999998,33907.221,13311.9749646,1278.3022317,0.3926,0.0377,0.25,23.81,0.3333333333333333,4.166666666666667,1.0,0.4316000000000001,0.4077438698894172,1,True,0.0151438698894171,49,10.0
119,2018-01-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,1872.7083414,0.4212,0.0663,0.14,20.66333333333333,0.2233333333333333,1.8333333333333333,1.3333333333333333,0.52,0.3602624374798162,1,False,-0.0609375625201838,32,22.396277130398637
120,2018-01-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,951.8734367999996,0.4004,0.0571999999999999,0.2,5.64,0.1416666666666667,2.833333333333333,1.2708333333333333,0.4731999999999999,0.4050420526164857,1,True,0.0046420526164857,50,17.14039225713422
121,2018-01-01,Ceel Barde,46070.955,9214.191,4479.939664199998,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.0,18.793333333333333,0.2533333333333333,5.5,1.0,0.4861999999999998,0.34701491572768,1,False,-0.1391850842723198,31,43.375
122,2018-01-01,Afmadow,67386.78,13477.356000000002,5291.2099656,508.0963212,0.3925999999999999,0.0377,0.01,37.89833333333333,0.3216666666666666,5.0,5.6,0.4206678541919456,0.3680877161916911,1,False,-0.0245122838083087,2,48.333333333333336
123,2018-01-01,Jilib,103739.085,20747.817,8145.5929541999985,782.1927009,0.3925999999999999,0.0377,0.09,32.443333333333335,0.3916666666666666,4.0,1.75,0.4316000000000001,0.4060356888423295,1,True,0.0134356888423295,51,28.666666666666668
124,2018-01-01,Ceel Afweyn,137053.66499999998,27410.733,9229.1938011,997.7506812,0.3367,0.0364,0.27,17.48,0.1383333333333333,4.0,1.0,0.4446,0.2906972787612182,1,False,-0.0460027212387817,30,15.300974616898422
125,2018-01-01,Jowhar,279295.785,55859.157,19606.564107,4502.248054199999,0.351,0.0805999999999999,0.0,23.016666666666666,0.26,5.333333333333333,15.166666666666666,0.3692000000000001,0.3830459721840857,1,True,0.0320459721840857,52,16.0
126,2018-01-01,Caynabo,69235.29,13847.058,4032.2632896,522.0340866,0.2911999999999999,0.0377,0.31,13.275,0.1483333333333333,1.1666666666666667,1.6666666666666667,0.442,0.2428031590674251,1,False,-0.0483968409325747,29,14.146176262014608
127,2018-01-01,Caluula,67184.955,13436.991000000002,4611.575311200001,698.7235320000003,0.3432,0.052,0.21,4.72,0.1733333333333333,4.0,1.0,0.4056,0.4507637375759017,1,True,0.1075637375759017,28,20.0
128,2018-01-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,1002.5503488,0.4861999999999999,0.1403999999999999,0.06999999999999999,20.341666666666665,0.1633333333333333,1.0,3.5,0.4861999999999999,0.4879275725437716,1,True,0.0017275725437717,66,19.520134126207438
129,2018-01-01,Lughaye,70268.22,14053.643999999998,2375.065836,219.2368464,0.169,0.0156,0.36,6.658333333333334,0.0833333333333333,3.5,1.0,0.3796,0.4196119285022721,1,True,0.2506119285022721,58,11.58850846860253
130,2018-01-01,Belet Xaawo,89717.93999999997,17943.588,7044.652648800001,676.4732676000001,0.3926,0.0377,0.0,22.206666666666667,0.2699999999999999,6.833333333333333,2.75,0.4316000000000001,0.3942363701220913,1,True,0.0016363701220912,15,22.0
131,2018-01-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,3670.0067898,0.351,0.0806,0.0,21.883333333333336,0.2616666666666666,7.5,3.0,0.3692,0.3788174337777663,1,True,0.0278174337777663,74,10.0
132,2018-01-01,Tayeeglow,99175.77,19835.154,9643.8518748,2784.8556216,0.4861999999999999,0.1404,0.08,20.426666666666662,0.3116666666666667,4.0,1.0,0.4861999999999999,0.3502607787971933,1,False,-0.1359392212028066,72,31.70684127821449
133,2018-01-01,Banadir,1707984.9450000003,341596.989,99473.0431968,11545.9782282,0.2912,0.0338,0.03,19.28833333333333,0.24733333333333327,11.166666666666666,59.0,0.3893063241911504,0.4555156517242613,1,True,0.1643156517242612,9,38.136839643616824
134,2018-01-01,Baraawe,69703.11,13940.622,4893.158322000001,1123.6141332000002,0.3510000000000001,0.0806,0.29,19.406666666666663,0.27,6.333333333333333,2.0,0.3692000000000001,0.3785774588022779,1,True,0.0275774588022778,11,19.123688250012506
135,2018-01-01,Belet Weyne,281126.69999999995,56225.34,22074.068484,2119.695318,0.3926,0.0377,0.24,20.93166666666667,0.2283333333333333,7.666666666666667,13.0,0.429,0.4637281725694139,1,True,0.0711281725694139,13,24.0
136,2018-01-01,Sheikh,62404.28999999999,12480.858,2531.1180024,519.2036928,0.2028,0.0416,0.07,20.775,0.1816666666666666,0.5,1.0,0.3406,0.2505864840856458,1,True,0.0477864840856458,70,14.404350510262407
137,2018-01-01,Xudun,42361.515,8472.303,2467.1346336,319.4058231,0.2912,0.0377,0.34,7.319999999999999,0.1133333333333333,0.8333333333333334,1.0,0.442,0.2431695325710332,1,False,-0.0480304674289668,76,13.571289276116714
138,2018-01-01,Xarardheere,278193.50999999995,55638.70199999999,22277.7362808,3182.5337543999995,0.4004000000000001,0.0572,0.09,16.915000000000003,0.1816666666666666,4.333333333333333,1.0,0.4732000000000002,0.3447106682656731,1,False,-0.055689331734327,75,11.833333333333334
139,2018-01-01,Bandarbeyla,27594.135,5518.826999999999,1894.0614264000003,286.9790040000001,0.3432000000000001,0.052,0.15,7.66,0.1333333333333333,2.0,1.25,0.4056,0.499901764184284,1,True,0.1567017641842839,10,30.0
140,2018-01-01,Taleex,57175.47,11435.094,3329.8993728,431.1030438,0.2912,0.0377,0.37,9.048333333333334,0.1166666666666666,1.6666666666666667,2.0,0.442,0.2547557920787028,1,False,-0.0364442079212972,71,13.88819116054408
141,2018-01-01,Baki,70268.22,14053.643999999998,2375.065836,219.2368464,0.169,0.0156,0.1,14.835,0.135,1.5,1.0,0.3796,0.2761092768701464,1,True,0.1071092768701464,7,11.58850846860253
142,2018-01-01,Baidoa,430013.52,86002.704,24820.380374400003,3354.105456,0.2886,0.039,0.06,29.305000000000003,0.365,11.166666666666666,11.0,0.3774023043398614,0.6333880388856111,1,True,0.3447880388856111,6,31.291666666666668
143,2018-01-01,Borama,491879.61,98375.922,16625.530818000007,1534.6643832000002,0.1690000000000001,0.0156,0.04,36.94833333333333,0.2016666666666666,5.666666666666667,2.6666666666666665,0.3795999999999999,0.2406251937071188,1,True,0.0716251937071187,17,4.166666666666667
144,2018-01-01,Balcad,141077.745,28215.549,9903.657699,2274.1732494000003,0.351,0.0806,0.0,24.646666666666665,0.29,5.833333333333333,3.5,0.3692,0.3580405856281527,1,True,0.0070405856281527,8,25.737171370484525
145,2018-01-01,Berbera,111510.9,22302.18,4406.910768000002,666.835182,0.1976,0.0299,0.17,9.226666666666668,0.105,1.6666666666666667,1.0,0.3387799937377845,0.2949701973955382,1,True,0.0973701973955382,16,13.605631260813672
146,2018-01-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,2394.5712804,0.4861999999999999,0.1403999999999999,0.11,28.575,0.25,6.0,3.5,0.4861999999999999,0.4748949097855825,1,False,-0.0113050902144173,73,29.038229427705687
147,2018-01-01,Sablaale,62978.715,12595.743,4421.1057930000015,1015.2168858,0.3510000000000001,0.0805999999999999,0.11,32.38666666666667,0.4116666666666666,0.6666666666666666,1.0,0.3692,0.4309610549243231,1,True,0.0799610549243229,69,18.500614341082724
148,2018-07-01,Tayeeglow,62826.76428427834,12565.352856855672,4401.150277503805,781.7558744546602,0.3502607787971933,0.0622151946992983,0.06,45.64666666666667,0.3766666666666667,1.0,1.0,0.4861999999999999,0.4731941786256158,7,True,0.1229333998284225,72,16.567536866004726
149,2018-07-01,Jilib,177363.81212203606,35472.762424407214,14403.207526134483,2305.767849852566,0.4060356888423295,0.0650010794836229,0.08,123.44,0.4666666666666666,4.0,3.5,0.3925999999999999,0.3157056116630282,7,False,-0.0903300771793013,51,28.75
150,2018-07-01,Ceel Afweyn,119189.63988343433,23837.927976686864,6929.620794128784,1335.5400203637882,0.2906972787612182,0.0560258434235528,0.15,28.96333333333333,0.1466666666666666,4.5,2.8,0.3367,0.4201611561308622,7,True,0.129463877369644,30,18.843154816568454
151,2018-07-01,Baraawe,71451.00452711528,14290.200905423058,5409.947944549072,966.0175812065988,0.3785774588022779,0.0676,0.0,70.8,0.3266666666666666,4.666666666666667,4.833333333333333,0.3510000000000001,0.439931798183591,7,True,0.0613543393813131,11,17.74240848994291
152,2018-07-01,Saakow,14000.0,2800.0,1041.04,189.28,0.3717999999999999,0.0676,0.05,72.82000000000001,0.3916666666666666,3.6666666666666665,1.0,0.3925999999999999,0.3836149906890133,7,True,0.0118149906890133,67,27.041666666666668
153,2018-07-01,Afmadow,180756.29518407176,36151.25903681436,13306.834376315232,2194.680603039164,0.3680877161916911,0.060708275769987,0.05,87.60833333333333,0.4283333333333333,3.333333333333333,4.666666666666667,0.3925999999999999,0.3567363956871535,7,False,-0.0113513205045376,2,34.375
154,2018-07-01,Borama,397759.659833392,79551.93196667841,19142.19903925753,3464.813311631158,0.2406251937071188,0.043554106430532,0.16,45.571666666666665,0.1983333333333333,4.333333333333333,2.4,0.1690000000000001,0.204456465641011,7,False,-0.0361687280661078,17,4.866666666666666
155,2018-07-01,Ceel Barde,62204.20387382111,12440.840774764223,4317.157313036293,406.7224051467058,0.34701491572768,0.0326925175323943,0.0,51.81666666666666,0.3066666666666667,4.166666666666667,1.0,0.4861999999999998,0.523846379837409,7,True,0.176831464109729,31,41.66666666666666
156,2018-07-01,Taleex,38521.922596223885,7704.384519244779,1962.7365806791,379.8516163217833,0.2547557920787028,0.04930330454989,0.44,9.59,0.125,1.1666666666666667,1.0,0.2912,0.3787844823934796,7,True,0.1240286903147768,71,14.231504153154265
157,2018-07-01,Kismaayo,194982.61424177085,38996.52284835418,18271.81479393856,3850.534680828295,0.4685498464822668,0.0987404619586693,0.4,96.695,0.4583333333333333,6.166666666666667,8.833333333333334,0.3925999999999999,0.3096236699207461,7,False,-0.1589261765615207,53,78.33333333333333
158,2018-07-01,Caluula,49878.02246678231,9975.60449335646,4496.640766004318,768.907725469433,0.4507637375759017,0.0770788102095977,0.05,4.931666666666668,0.1616666666666666,1.3333333333333333,1.0,0.3432,0.5231865541625861,7,True,0.0724228165866843,28,20.0
159,2018-07-01,Xudun,29233.817803085487,5846.763560617098,1421.7547620886096,276.15833548372933,0.2431695325710332,0.0472326839662013,0.54,18.26,0.1383333333333333,0.0,1.0,0.2912,0.3499931256730363,7,True,0.1068235931020031,76,13.753219463323743
160,2018-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22955.26643879602,3372.553529559421,0.4461179568825337,0.0655429852707446,0.0,63.02,0.4716666666666667,5.166666666666667,1.6666666666666667,0.3510000000000001,0.4391758387432182,7,False,-0.0069421181393155,54,30.068630318903956
161,2018-07-01,Cadale,83698.7844852664,16739.75689705328,4736.014931321619,966.2934903516028,0.2829201738380863,0.0577244637597873,0.0,33.556666666666665,0.27,4.333333333333333,2.916666666666667,0.351,0.397642761583422,7,True,0.1147225877453356,27,17.239649481931288
162,2018-07-01,Belet Weyne,257210.9053470947,51442.18106941895,23855.188620306548,4693.360388009771,0.4637281725694139,0.0912356414607749,0.22,34.67,0.26,6.166666666666667,11.5,0.3926,0.4709482336256127,7,True,0.0072200610561988,13,28.666666666666668
163,2018-07-01,Laas Caanood,220788.33591955536,44157.667183911086,10128.244980319056,1946.475564383412,0.2293654902134254,0.0440801267031745,0.41,13.065,0.1516666666666666,4.333333333333333,3.333333333333333,0.2911999999999999,0.3237610476395274,7,True,0.094395557426102,55,48.75
164,2018-07-01,Cadaado,108059.64692015851,21611.929384031704,9214.7013592473,1585.2270358179708,0.4263710655123516,0.0733496305512287,0.14,34.7,0.1999999999999999,1.6666666666666667,1.3333333333333333,0.4212,0.3305779447408884,7,False,-0.0957931207714631,26,21.37604575413195
165,2018-07-01,Baardheere,122284.68350495162,24456.936700990333,7270.084613787164,1185.088142561451,0.2972606382668021,0.0484561152138674,0.07,70.635,0.365,2.6666666666666665,2.8,0.3925999999999999,0.2870882907046133,7,False,-0.0101723475621888,3,8.433333333333334
166,2018-07-01,Jowhar,183042.93582933792,36608.58716586759,14022.771861235597,2672.960640003953,0.3830459721840857,0.0730145806472454,0.03,34.254999999999995,0.35,3.333333333333333,6.666666666666667,0.351,0.4361091139158288,7,True,0.053063141731743,52,15.666666666666666
167,2018-07-01,Jariiban,77164.65979907343,15432.931959814685,6250.986438893904,892.2833811262077,0.4050420526164857,0.0578168415081201,0.13,16.19666666666667,0.1733333333333333,2.5,1.2708333333333333,0.4004,0.3547174345570384,7,False,-0.0503246180594472,50,16.89435357998921
168,2018-07-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1428.3778356631688,152.464411474052,0.499901764184284,0.0533592907760368,0.05,9.736666666666666,0.1266666666666666,1.1666666666666667,2.0,0.3432000000000001,0.3786044640745989,7,False,-0.121297300109685,10,30.0
169,2018-07-01,Ceel Buur,75284.97791694281,15056.99558338856,5424.46992999439,911.7605930755568,0.3602624374798162,0.0605539523489961,0.17,25.290000000000003,0.24,1.1666666666666667,1.0,0.4212,0.3168079047398306,7,False,-0.0434545327399855,32,17.133644750991877
170,2018-07-01,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.09,22.26833333333333,0.1933333333333333,0.5,1.0,0.4004,0.4017369795363936,7,False,-0.0677715587924752,41,20.244665828305852
171,2018-07-01,Gaalkacyo,420293.0224489165,84058.6044897833,39243.43470591475,6342.811807541059,0.4668580324895174,0.0754570200878362,0.19,21.956666666666667,0.1933333333333333,4.666666666666667,5.333333333333333,0.4004,0.3939217335250711,7,False,-0.0729362989644463,40,20.0
172,2018-07-01,Balcad,211434.1247319937,42286.82494639875,15140.399568163786,2944.231697447141,0.3580405856281527,0.0696252722019007,0.03,32.92333333333333,0.3266666666666666,3.6666666666666665,7.166666666666667,0.351,0.4256324032458843,7,True,0.0675918176177315,8,28.401355825925762
173,2018-07-01,Adan Yabaal,37859.154953401936,7571.830990680386,2112.0819230164097,433.7307928234877,0.2789393906990287,0.0572821545221143,0.0,35.59,0.26,1.5,2.15,0.3510000000000001,0.3959736631857278,7,True,0.1170342724866991,0,15.0
174,2018-07-01,Garbahaarey,150445.26937163374,30089.053874326764,10401.13408576497,1844.8861445841392,0.345678336354725,0.0613141959295128,0.02,53.81666666666667,0.305,2.0,2.4,0.3925999999999999,0.3582420806274685,7,True,0.0125637442727434,42,21.78499018799424
175,2018-07-01,Eyl,92352.216683081,18470.4433366162,8433.115399529477,1137.4239091547925,0.456573523755734,0.0615807584271645,0.09,16.595000000000002,0.1483333333333333,1.3333333333333333,1.0,0.3795999999999999,0.3843661195946408,7,False,-0.0722074041610932,39,18.304247191247242
176,2018-07-01,Garoowe,238943.83260569465,47788.76652113893,24708.068208179047,3301.4043034552283,0.5170266990935967,0.0690832708978768,0.06,13.626666666666669,0.1316666666666666,6.5,2.6666666666666665,0.3795999999999999,0.3790731071095702,7,False,-0.1379535919840264,43,5.433333333333334
177,2018-07-01,Doolow,70367.24202467134,14073.448404934268,7589.124035591476,1327.203859546314,0.5392512067568789,0.0943055192557486,0.42,42.73833333333334,0.2333333333333333,0.8333333333333334,1.0,0.3926,0.3983778863086515,7,False,-0.1408733204482273,38,20.7871593880804
178,2018-07-01,Gebiley,103448.69292549856,20689.73858509972,5054.898580809682,820.6507401499391,0.2443191130723181,0.0396646258614863,0.22,47.72,0.2066666666666666,3.5,1.0,0.1975999999999999,0.195572345649635,7,False,-0.0487467674226831,44,12.566666666666668
179,2018-07-01,Diinsoor,144645.3749179251,28929.07498358503,13797.82124760847,2148.2183768461928,0.4769534198876959,0.0742581080820986,0.08,83.28833333333334,0.4116666666666667,5.833333333333333,1.5,0.2886000000000001,0.4709407002848428,7,False,-0.0060127196028531,37,33.125
180,2018-07-01,Wanla Weyn,105508.44272316828,21101.688544633656,7993.68750285581,1398.810904591551,0.3788174337777663,0.0662890508327249,0.0,38.31,0.335,4.5,2.833333333333333,0.351,0.4417324945420314,7,True,0.0629150607642651,74,8.166666666666666
181,2018-07-01,Baki,99262.17263864214,19852.434527728423,5481.4413415630215,843.888141157452,0.2761092768701464,0.0425080430301266,0.14,29.524999999999995,0.1366666666666667,0.1666666666666666,1.0,0.169,0.3124852051578765,7,True,0.03637592828773,7,15.58116052477027
182,2018-07-01,Hargeysa,959744.1903862744,191948.83807725488,45808.30308268869,8485.576981196467,0.2386485041615721,0.0442074933414351,0.23,42.565,0.0,5.166666666666667,4.0,0.1975999999999999,0.1951645146346709,7,False,-0.0434839895269011,45,11.0
183,2018-07-01,Banadir,1650228.0,330045.6,150340.93658272483,34443.17386494661,0.4555156517242613,0.1043588336428257,0.13,29.705,0.22513333333333327,11.0,55.5,0.2912,0.4292576344574564,7,False,-0.0262580172668048,9,230.70545498432807
184,2018-07-01,Hobyo,90079.84358712788,18015.968717425578,6042.8239754314245,985.6728073696312,0.3354148794445133,0.0547110634365311,0.15,24.48,0.1816666666666666,2.833333333333333,2.6666666666666665,0.4003999999999999,0.3520726565695597,7,True,0.0166577771250464,46,17.137486556293226
185,2018-07-01,Ceerigaabo,186214.57602082423,37242.91520416485,11530.718875589982,2217.784687625022,0.3096083862495412,0.0595491699687625,0.14,18.82333333333333,0.135,3.8333333333333335,2.833333333333333,0.3367000000000001,0.4231594017049179,7,True,0.1135510154553767,35,45.0
186,2018-07-01,Afgooye,262835.8188681545,52567.163773630906,20230.949240405527,3770.7340516491504,0.384859060068862,0.0717317386170385,0.0,35.82666666666667,0.35,5.5,20.0,0.351,0.4383403468241347,7,True,0.0534812867552726,1,21.25
187,2018-07-01,Iskushuban,60361.40289872798,12072.280579745591,5850.779805130872,788.9790895617617,0.4846457772814762,0.0653546017548234,0.08,6.125,0.1333333333333333,0.6666666666666666,4.0,0.3432,0.4239158201206688,7,False,-0.0607299571608073,47,30.0
188,2018-07-01,Ceel Waaq,42841.35404644698,8568.270809289395,2373.4360032220056,436.3094986410328,0.2770029164634731,0.0509215346190975,0.07,58.55833333333334,0.4016666666666666,3.1666666666666665,3.2,0.3925999999999998,0.3215618498962238,7,True,0.0445589334327506,34,11.966666666666669
189,2018-07-01,Waajid,122373.31931054375,24474.66386210875,11622.893286828592,1775.1515724346664,0.4748949097855825,0.0725301717088309,0.09,66.39833333333333,0.3266666666666666,3.8333333333333335,2.0,0.4861999999999999,0.4792888339084379,7,True,0.0043939241228553,73,2.5
190,2018-07-01,Laasqoray,53800.5744763104,10760.11489526208,2433.9379893082823,475.597078370584,0.2261999999999999,0.0442,0.15,12.961666666666666,0.145,0.5,1.0,0.3367,0.3817815509494871,7,True,0.1555815509494872,56,14.396746443770901
191,2018-07-01,Jalalaqsi,137166.99069700082,27433.398139400168,10584.686402523936,2046.9722013709288,0.3858321287337016,0.0746160643668508,0.09,34.66166666666667,0.3383333333333333,3.1666666666666665,2.4,0.3925999999999999,0.4698845151234747,7,True,0.084052386389773,48,24.011088238272183
192,2018-07-01,Ceel Dheer,103004.37800500816,20600.87560100164,6473.6185663554725,1260.8650815058288,0.3142399717243435,0.0612044413027048,0.13,33.205000000000005,0.2316666666666666,1.1666666666666667,1.0,0.4211999999999999,0.3237222467082124,7,True,0.0094822749838689,33,15.166666666666666
193,2018-07-01,Xarardheere,34095.52790194442,6819.105580388886,2350.618441590034,440.44653576778273,0.3447106682656731,0.0645900742517414,0.03,31.723333333333333,0.22,2.333333333333333,2.0,0.4004000000000001,0.3440937497588239,7,False,-0.0006169185068491,75,11.166666666666666
194,2018-07-01,Jamaame,72274.03765624086,14454.807531248174,5893.859161297823,964.1559460828828,0.4077438698894172,0.0667014032527645,0.08,102.58666666666666,0.4316666666666666,3.5,2.8,0.3926,0.3149404261361454,7,False,-0.0928034437532717,49,10.0
195,2018-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,10486.583282734278,1642.0613511515344,0.3909032104916541,0.0612103138537256,0.25,28.72,0.225,2.1666666666666665,1.8333333333333333,0.4212,0.3069711905400723,7,False,-0.0839320199515817,36,12.5
196,2018-07-01,Cabudwaaq,148952.26299964866,29790.452599929733,12808.897949176177,2331.1587901876915,0.4299665440197571,0.0782518755755053,0.17,31.296666666666667,0.245,5.0,1.5,0.4212,0.3232371835699271,7,False,-0.10672936044983,25,15.0
197,2018-07-01,Caynabo,38882.923681135246,7776.58473622705,1888.1793407114465,363.6557093153283,0.2428031590674251,0.0467629070665489,0.44,29.903333333333336,0.1683333333333333,0.3333333333333333,2.333333333333333,0.2911999999999999,0.3464523514753054,7,True,0.1036491924078802,29,14.082092545941022
198,2018-07-01,Buuhoodle,114678.62295159738,22935.72459031948,5186.445122571494,935.338373668408,0.226129551832888,0.0407808512866076,0.07,24.96666666666667,0.2366666666666666,1.3333333333333333,1.6666666666666667,0.2027999999999999,0.188847667729668,7,False,-0.03728188410322,23,15.705043811048917
199,2018-07-01,Luuq,42201.02354780796,8440.20470956159,3479.915786337006,515.655678153172,0.4123022966960434,0.0610951624868772,0.06,49.905,0.2566666666666666,2.333333333333333,3.0,0.3926,0.4097136186539254,7,False,-0.0025886780421179,59,14.533333333333331
200,2018-07-01,Zeylac,76799.71197431434,15359.942394862868,6651.854119268918,1873.6430908950824,0.4330650433619875,0.1219824295383895,0.4,14.223333333333334,0.1016666666666666,4.166666666666667,1.0,0.1689999999999999,0.2939877424871059,7,False,-0.1390773008748815,78,6.0
201,2018-07-01,Marka,197917.20494918805,39583.44098983761,15720.19253126314,3218.3615783776613,0.3971406259324205,0.0813057555861281,0.0,32.068333333333335,0.3899999999999999,6.333333333333333,10.833333333333334,0.351,0.4356751207813825,7,True,0.0385344948489619,60,41.0
202,2018-07-01,Qardho,80478.15211908707,16095.630423817414,8647.798631673282,924.1426443748156,0.5372761677527557,0.0574157470096555,0.08,11.105,0.125,1.1666666666666667,2.0,0.3432,0.4087521426316601,7,False,-0.1285240251210955,64,17.02234499157168
203,2018-07-01,Burtinle,61401.072470727006,12280.2144941454,6051.516879738399,972.9823319502864,0.4927859267135329,0.0792317049848075,0.07,16.126666666666665,0.1916666666666666,3.1666666666666665,1.0,0.3795999999999999,0.4133399855287525,7,False,-0.0794459411847803,22,18.214678682598297
204,2018-07-01,Baidoa,271288.5935653316,54257.71871306632,34366.1900500762,7005.641319887004,0.6333880388856111,0.1291178745817765,0.25,74.02499999999999,0.4116666666666667,7.166666666666667,8.833333333333334,0.2886,0.4723126687951987,7,False,-0.1610753700904124,6,35.416666666666664
205,2018-07-01,Qandala,50358.19680656703,10071.639361313406,4682.317278883081,778.1003741365457,0.4649012053458273,0.0772565762357754,0.08,10.048333333333334,0.16,0.8333333333333334,2.25,0.3431999999999999,0.4847031486728068,7,True,0.0198019433269794,62,17.051328706068386
206,2018-07-01,Buur Hakaba,128204.6513460276,25640.93026920552,12427.92782331859,1820.684800934114,0.4846909879180319,0.0710069713469303,0.1,65.22166666666666,0.4316666666666666,2.333333333333333,2.4,0.2886,0.47037719442215,7,False,-0.0143137934958819,24,22.501086984487074
207,2018-07-01,Xudur,119822.71253135678,23964.54250627136,11237.024222403345,1767.3446078355842,0.4689020964811947,0.0737483140925007,0.11,50.84,0.3283333333333333,5.666666666666667,2.8,0.4862,0.48161201917032,7,True,0.0127099226891252,77,29.166666666666668
208,2018-07-01,Sheikh,65965.83992880996,13193.167985761993,3306.0295795034,536.0129583973758,0.2505864840856458,0.0406280704509969,0.05,40.45166666666667,0.1999999999999999,0.6666666666666666,1.0,0.2028,0.2526659184696406,7,True,0.0020794343839947,70,14.396920164173897
209,2018-07-01,Sablaale,24953.239247136426,4990.647849427284,2150.7748619449867,334.14103010794133,0.4309610549243231,0.0669534377478239,0.0,102.705,0.4733333333333333,0.1666666666666666,1.0,0.3510000000000001,0.4365207106198354,7,True,0.0055596556955123,69,14.411345645359283
210,2018-07-01,Badhaadhe,41293.78545781948,8258.757091563897,3064.983862134855,535.8038813553103,0.3711192650605567,0.0648770602422269,0.0,110.49,0.5316666666666666,1.5,2.25,0.3926,0.2330307158506623,7,False,-0.1380885492098944,4,15.41256339030146
211,2018-07-01,Berbera,178810.11668822702,35762.02333764541,10548.731083169114,2224.8041272498667,0.2949701973955382,0.0622113605330572,0.22,30.686666666666667,0.105,0.5,1.75,0.1976,0.2657364311048932,7,False,-0.029233766290645,16,23.770982707113006
212,2018-07-01,Belet Xaawo,80263.42747402092,16052.685494804184,6328.552460183149,1008.989827430725,0.3942363701220913,0.06285489289361,0.03,48.461666666666666,0.33,2.333333333333333,1.6666666666666667,0.3926,0.4070600258586147,7,True,0.0128236557365234,15,21.683333333333334
213,2018-07-01,Bossaso,474784.6404434893,94956.92808869788,45789.237767238665,7076.721489753008,0.482210605259551,0.074525594205646,0.26,9.94,0.1433333333333333,5.333333333333333,15.666666666666666,0.3432,0.3942170096006928,7,False,-0.0879935956588582,18,10.833333333333334
214,2018-07-01,Qoryooley,282277.1749967973,56455.434999359466,24636.0144001566,3728.516923282976,0.4363798525409664,0.0660435425451115,0.0,44.995000000000005,0.44,4.833333333333333,6.166666666666667,0.351,0.4388574958395,7,True,0.0024776432985336,65,27.125
215,2018-07-01,Bulo Burto,126308.10395590446,25261.6207911809,9874.640546634284,1948.8705337204424,0.3908949717937982,0.0771474858968991,0.12,35.43333333333333,0.3216666666666666,3.0,4.6,0.3926,0.470453127878576,7,True,0.0795581560847778,20,12.0
216,2018-07-01,Lughaye,99442.45554944112,19888.49110988824,8345.448109620496,2319.8682802151448,0.4196119285022721,0.1166437547925264,0.41,14.143333333333333,0.0983333333333333,1.8333333333333333,1.0,0.169,0.2962807470311721,7,False,-0.1233311814711,58,27.83341200531305
217,2018-07-01,Owdweyne,99751.78651328415,19950.35730265683,4595.412939188874,715.3324262877939,0.2303423878316652,0.035855619798475,0.1,36.175,0.175,0.5,1.0,0.2028,0.2072939133886237,7,False,-0.0230484744430414,61,14.49317013329766
218,2018-07-01,Burco,440966.7506063085,88193.3501212617,19502.784229634948,3410.0937525660083,0.2211366753028379,0.0386661097223009,0.12,32.763333333333335,0.1933333333333333,6.333333333333333,2.4,0.2028,0.1770356571398554,7,False,-0.0441010181629825,21,10.0
219,2018-07-01,Qansax Dheere,69363.1772816809,13872.635456336178,7065.121469540268,1058.5551034043474,0.5092847348131929,0.0763052634617356,0.11,60.24666666666667,0.34,3.8333333333333335,2.75,0.2886,0.4706401766004414,7,False,-0.0386445582127515,63,20.0
220,2018-07-01,Bu'aale,102232.682999872,20446.536599974403,8434.566661049115,1344.5427612772812,0.4125181113098476,0.0657589491845266,0.09,100.16833333333334,0.48,3.5,1.0,0.3925999999999999,0.31831560695452,7,False,-0.0942025043553276,19,28.20833333333333
221,2019-01-01,Bulo Burto,126308.10395590446,25261.6207911809,11884.408516493522,1677.6166512981315,0.470453127878576,0.0664096997245642,0.08,15.311666666666667,0.3183333333333333,2.1666666666666665,4.833333333333333,0.3908949717937982,0.5898451672177014,1,True,0.1193920393391254,20,11.666666666666666
222,2019-01-01,Hobyo,90079.84358712788,18015.968717425578,6342.929967018108,572.6337487606368,0.3520726565695597,0.0317847881366916,0.09,4.646666666666667,0.1816666666666666,4.0,2.333333333333333,0.3354148794445133,0.3487584354785739,1,False,-0.0033142210909858,46,13.706915037412557
