,date,district,Unnamed: 0,prevalence,next_prevalence,prevalence_6lag,ndvi,ipc,population,month,district_encoded,increase,Cowpea,Maize,Sorghum,crop
152,2020-01-01,Sheikh,382,0.2081401693223537,0.1455487847587028,0.311807882954238,0.265,0.12,71386.5516097911,1,70,False,72.89243636131545,219.2736114761121,219.2736114761121,170.47988643784655
153,2020-01-01,Jilib,386,0.3909294797509632,0.3881953090823434,0.5113327705575001,0.5483333333333333,0.1,148587.5543244151,1,51,False,860.0,299.1808223030983,299.1808223030983,486.1205482020655
154,2020-01-01,Belet Xaawo,387,0.4081442057063084,0.3524982406755805,0.5172155129757019,0.4049999999999999,0.12,71051.67497693517,1,15,False,24.0,168.0,168.0,120.0
155,2020-01-01,Sablaale,388,0.4587764880148566,0.4933201385452746,0.4578215216645919,0.5983333333333333,0.04,20213.16157712225,1,69,True,90.0,226.3261023807492,226.3261023807492,180.8840682538328
156,2020-01-01,Belet Weyne,389,0.4954915340016362,0.4625835669613974,0.5868054618205713,0.3183333333333333,0.08,231850.5809215716,1,13,False,6.0,960.0,960.0,642.0
157,2020-01-01,Buur Hakaba,394,0.6211723936273237,0.4157290382244143,0.5490683229813665,0.4616666666666666,0.04,129759.02384671407,1,24,False,960.0,17.7,17.7,331.8
158,2020-01-01,Marka,397,0.4637137550163429,0.4905037846230626,0.4539589601919299,0.4216666666666667,0.06,180335.6358725136,1,60,True,120.0,277.7357527676928,277.7357527676928,225.15716851179522
159,2020-01-01,Owdweyne,399,0.2163547982087805,0.132173714024146,0.3310823852137992,0.2183333333333333,0.12,87385.56574216185,1,61,False,87.95512521393181,237.7710033415796,237.7710033415796,187.83237729903033
160,2020-01-01,Burco,400,0.1798890136234226,0.0911891620672353,0.2998339565222233,0.2366666666666666,0.18,498248.650657556,1,21,False,434.45804333154734,270.148536309795,270.148536309795,324.91837198371246
161,2020-01-01,Bulo Burto,404,0.4798138405125635,0.4556007922535211,0.5898451672177014,0.3799999999999999,0.03,90880.01596748602,1,20,False,54.0,633.1919999999999,633.1919999999999,440.12799999999993
162,2020-01-01,Qansax Dheere,405,0.6480009367515506,0.4244430093639005,0.5490683229813664,0.4283333333333333,0.05,61938.87849344224,1,63,False,1120.0,15.95,15.95,383.9666666666667
163,2020-01-01,Bu'aale,406,0.3994682200116711,0.4118061786950391,0.5163749201445982,0.5416666666666666,0.13,78010.51320069526,1,19,True,720.0,2.4,2.4,241.6
164,2020-01-01,Kurtunwaarey,407,0.4452618351340643,0.4855604762788724,0.4656396293608185,0.5933333333333334,0.02,188546.8622552998,1,54,True,144.0,287.15109089817935,287.15109089817935,239.43406059878623
165,2020-01-01,Cadale,408,0.3083621800244197,0.2905168905168905,0.3368835013608263,0.3016666666666667,0.0,61428.001628669226,1,27,False,140.0,112.0,112.0,121.33333333333333
166,2020-01-01,Luuq,410,0.3829595838278671,0.3060848186846958,0.500413842160481,0.2833333333333333,0.04,40675.63477088211,1,59,False,64.0,480.0,480.0,341.3333333333333
167,2020-01-01,Kismaayo,411,0.3769676308818636,0.3619308628245356,0.412029161025459,0.505,0.22,377653.3312260424,1,53,False,465.1088994292179,320.83643893471003,320.83643893471003,368.927259099546
168,2020-01-01,Qoryooley,413,0.4443390921876267,0.4801347611599085,0.4647070601850455,0.5183333333333334,0.02,207773.35359388727,1,65,True,490.0,6.5760000000000005,6.5760000000000005,167.71733333333333
169,2020-01-01,Borama,414,0.2138712946350238,0.1412881669919613,0.2736328112610178,0.2566666666666666,0.06,453433.5705113778,1,17,False,425.9917607204038,277.96069779196154,277.96069779196154,327.3043854347756
170,2020-01-01,Jowhar,415,0.4462076309782391,0.4604083984124952,0.4607258650079849,0.37,0.04,156219.50041752722,1,52,True,80.0,3.61,3.61,29.073333333333334
171,2020-01-01,Jamaame,417,0.4403832811966767,0.3833278902677988,0.532680040708361,0.4533333333333333,0.11,61241.84415452506,1,49,False,184.46296614662927,298.16463079982213,298.16463079982213,260.2640759154245
172,2020-01-01,Baraawe,418,0.4454830625784129,0.4505242752665433,0.4680395945111392,0.3999999999999999,0.04,56743.49512043875,1,11,True,120.0,284.17295604462146,284.17295604462146,229.44863736308096
173,2020-01-01,Xarardheere,419,0.3962781291497199,0.3925848407833757,0.2395519799571875,0.2583333333333333,0.01,33447.63645086472,1,75,False,2.28,1320.0,1320.0,880.7600000000001
174,2020-01-01,Hargeysa,422,0.2029943156263941,0.1277865307901176,0.2213906679944643,0.2216666666666666,0.11,1044086.4877006176,1,45,False,880.728999925914,272.0285218861787,272.0285218861787,474.9286812327571
175,2020-01-01,Badhaadhe,425,0.3489569935965541,0.2639538679142639,0.4823586641167936,0.5850000000000001,0.04,45955.77503381839,1,4,False,181.49393834643783,285.2067089002576,285.2067089002576,250.63578538231766
176,2020-01-01,Xudur,426,0.549549493748511,0.4469897765997728,0.5457788588250408,0.4016666666666666,0.07,79231.76914493041,1,77,False,212.0,2.52,2.52,72.34666666666666
177,2020-01-01,Gebiley,427,0.2667717736348647,0.1675903119868637,0.2418992297764819,0.2683333333333333,0.07,97440.90188899483,1,44,False,132.95564500903046,290.7623049502716,290.7623049502716,238.16008496985788
178,2020-01-01,Diinsoor,428,0.631234351243638,0.4420162648228424,0.5512844916157692,0.4666666666666667,0.08,139564.3460664642,1,37,False,1200.0,19.2,19.2,412.8
179,2020-01-01,Baardheere,429,0.2484368223141074,0.2304840065259306,0.5213965829380455,0.4383333333333333,0.08,101132.70882160284,1,3,False,80.0,5.2,5.2,30.133333333333336
180,2020-01-01,Doolow,432,0.4261285631981143,0.3757435851904466,0.5545845681860391,0.2716666666666666,0.21,56310.36134752707,1,38,False,44.0,72.0,72.0,62.666666666666664
181,2020-01-01,Afmadow,433,0.3484296307635035,0.2780875765609288,0.5119018086833421,0.4516666666666666,0.06,164086.06642208935,1,2,False,298.09738395623384,304.0947131564297,304.0947131564297,302.09560342303104
182,2020-01-01,Afgooye,437,0.4492225378213771,0.4582353863030873,0.462159131461528,0.3583333333333333,0.06,191430.83595608792,1,1,True,929.0,13.8,13.8,318.8666666666667
183,2020-01-01,Adan Yabaal,439,0.3126112111904077,0.2890189520624303,0.3406226826633605,0.3283333333333333,0.0,35879.125006250986,1,0,False,160.0,140.0,140.0,146.66666666666666
184,2020-01-01,Hobyo,443,0.3706782212839118,0.306084466714388,0.3487584354785739,0.2116666666666666,0.12,69851.37649863526,1,46,False,200.0,480.0,480.0,386.6666666666667
185,2020-01-01,Balcad,445,0.3899254108022901,0.3992414113024258,0.4207892941616012,0.3516666666666666,0.03,183232.62183404109,1,8,True,220.0,2.8,2.8,75.2
186,2020-01-01,Ceel Dheer,446,0.3728953651323323,0.2858416181007885,0.302048788800896,0.2833333333333333,0.08,72923.28166112433,1,33,False,2.88,1740.0,1740.0,1160.96
187,2020-01-01,Tayeeglow,447,0.5185117637649114,0.4117135401565671,0.5481180166869125,0.4566666666666666,0.02,51734.09343957278,1,72,False,374.0,3.412,3.412,126.94133333333333
188,2020-01-01,Waajid,453,0.5312342103332384,0.4367229608336327,0.5458546307673043,0.3883333333333333,0.05,69575.12337121068,1,73,False,130.0,1480.0,1480.0,1030.0
189,2020-01-01,Jalalaqsi,454,0.4735042553650304,0.4544457188450606,0.5921047430628529,0.37,0.01,100262.70714634696,1,48,False,44.0,1916.915,1916.915,1292.61
190,2020-07-01,Bulo Burto,457,0.4556007922535211,0.1980742778541953,0.4798138405125635,0.355,0.03,90880.0,7,20,False,14.0,298.0,298.0,203.33333333333334
191,2020-07-01,Afmadow,458,0.2780875765609288,0.3018436690537864,0.3484296307635035,0.4466666666666667,0.06,164086.0,7,2,True,52.0,280.1880866307113,280.1880866307113,204.12539108714088
192,2020-07-01,Owdweyne,459,0.132173714024146,0.1948497854077253,0.2163547982087805,0.235,0.12,87385.0,7,61,True,64.43269352495909,200.0,200.0,154.81089784165303
193,2020-07-01,Afgooye,460,0.4582353863030873,0.4841321666449001,0.4492225378213771,0.3083333333333333,0.06,191431.0,7,1,True,492.0,1040.0,1040.0,857.3333333333334
194,2020-07-01,Sheikh,461,0.1455487847587028,0.1828371278458844,0.2081401693223537,0.2566666666666666,0.12,71386.0,7,70,True,0.0,207.9695754391689,207.9695754391689,138.6463836261126
195,2020-07-01,Marka,462,0.4905037846230626,0.4615277970331346,0.4637137550163429,0.4416666666666666,0.06,180336.0,7,60,False,280.0,269.0832111498443,269.0832111498443,272.72214076656286
196,2020-07-01,Tayeeglow,463,0.4117135401565671,0.4702754954084098,0.5185117637649114,0.4266666666666667,0.02,51735.0,7,72,True,12.0,264.0,264.0,180.0
197,2020-07-01,Adan Yabaal,465,0.2890189520624303,0.2773519163763066,0.3126112111904077,0.295,0.0,35878.0,7,0,False,40.0,120.0,120.0,93.33333333333333
198,2020-07-01,Baraawe,466,0.4505242752665433,0.4911894273127753,0.4454830625784129,0.41,0.04,56744.0,7,11,True,200.0,277.0909971763356,277.0909971763356,251.39399811755706
199,2020-07-01,Luuq,467,0.3060848186846958,0.3583282114320836,0.3829595838278671,0.2616666666666666,0.04,40676.0,7,59,True,20.0,200.0,200.0,140.0
200,2020-07-01,Burco,470,0.0911891620672353,0.140943301555444,0.1798890136234226,0.2433333333333333,0.18,498248.0,7,21,True,339.01703935441105,255.4476807643909,255.4476807643909,283.30413362773095
201,2020-07-01,Belet Weyne,471,0.4625835669613974,0.2474660340737546,0.4954915340016362,0.31,0.08,231850.0,7,13,False,4.0,320.0,320.0,214.66666666666666
202,2020-07-01,Waajid,472,0.4367229608336327,0.4933524973050665,0.5312342103332384,0.3616666666666666,0.05,69574.0,7,73,True,228.14981679367855,120.0,120.0,156.0499389312262
203,2020-07-01,Xarardheere,476,0.3925848407833757,0.2414050822122571,0.3962781291497199,0.2566666666666666,0.01,33447.0,7,75,False,140.0,233.05690614510576,233.05690614510576,202.0379374300705
204,2020-07-01,Qoryooley,477,0.4801347611599085,0.4593911683311274,0.4443390921876267,0.4633333333333334,0.02,207773.0,7,65,False,280.0,560.0,560.0,466.6666666666667
205,2020-07-01,Borama,479,0.1412881669919613,0.1912113359430997,0.2138712946350238,0.2283333333333333,0.06,453434.0,7,17,True,505.34309157800817,7.94,7.94,173.74103052600273
206,2020-07-01,Belet Xaawo,482,0.3524982406755805,0.3835327234342012,0.4081442057063084,0.3483333333333333,0.12,71052.0,7,15,True,8.0,32.0,32.0,24.0
207,2020-07-01,Balcad,483,0.3992414113024258,0.4233865465957157,0.3899254108022901,0.3466666666666667,0.03,183234.0,7,8,True,130.0,24.0,24.0,59.333333333333336
208,2020-07-01,Badhaadhe,487,0.2639538679142639,0.2774755168661588,0.3489569935965541,0.605,0.04,45955.0,7,4,True,76.0,256.0345076342394,256.0345076342394,196.02300508949293
209,2020-07-01,Sablaale,488,0.4933201385452746,0.4548825710754017,0.4587764880148566,0.5750000000000001,0.04,20212.0,7,69,False,120.0,220.79395983695957,220.79395983695957,187.19597322463972
210,2020-07-01,Qansax Dheere,489,0.4244430093639005,0.5084745762711864,0.6480009367515506,0.4066666666666667,0.05,61939.0,7,63,True,420.0,5.4,5.4,143.6
211,2020-07-01,Xudur,490,0.4469897765997728,0.5317134742821079,0.549549493748511,0.3766666666666667,0.07,79231.0,7,77,True,20.0,246.0,246.0,170.66666666666666
212,2020-07-01,Bu'aale,491,0.4118061786950391,0.3788461538461538,0.3994682200116711,0.51,0.13,78010.0,7,19,False,360.0,600.0,600.0,520.0
213,2020-07-01,Baardheere,492,0.2304840065259306,0.2388133498145859,0.2484368223141074,0.385,0.08,101133.0,7,3,True,20.0,1560.0,1560.0,1046.6666666666667
214,2020-07-01,Cadale,497,0.2905168905168905,0.2759462759462759,0.3083621800244197,0.2933333333333333,0.0,61427.0,7,27,False,120.0,40.0,40.0,66.66666666666667
215,2020-07-01,Jalalaqsi,498,0.4544457188450606,0.1947145350286711,0.4735042553650304,0.3633333333333333,0.01,100263.0,7,48,False,8.0,170.0,170.0,116.0
216,2020-07-01,Gebiley,499,0.1675903119868637,0.1924063622370446,0.2667717736348647,0.2516666666666666,0.07,97441.0,7,44,True,206.5591653101264,20.4,20.4,82.45305510337546
217,2020-07-01,Hargeysa,501,0.1277865307901176,0.1965854943370926,0.2029943156263941,0.2116666666666666,0.11,1044086.0,7,45,True,967.9901634275832,2.0,2.0,323.99672114252775
218,2020-07-01,Kismaayo,506,0.3619308628245356,0.3705150271415331,0.3769676308818636,0.5516666666666666,0.22,377653.0,7,53,True,136.0,305.54746901594154,305.54746901594154,249.0316460106277
219,2020-07-01,Jamaame,507,0.3833278902677988,0.3061224489795918,0.4403832811966767,0.4616666666666666,0.11,61242.0,7,49,False,310.0,317.36329284324216,317.36329284324216,314.9088618954948
220,2020-07-01,Doolow,509,0.3757435851904466,0.3641207815275311,0.4261285631981143,0.2516666666666666,0.21,56311.0,7,38,False,24.0,60.0,60.0,48.0
221,2020-07-01,Kurtunwaarey,511,0.4855604762788724,0.4643330681516839,0.4452618351340643,0.5483333333333333,0.02,188547.0,7,54,False,160.0,277.42273838868624,277.42273838868624,238.2818255924575
222,2020-07-01,Ceel Dheer,512,0.2858416181007885,0.2814535481659239,0.3728953651323323,0.2633333333333333,0.08,72923.0,7,33,False,40.764080396813256,281.58561703710825,281.58561703710825,201.31177149034326
223,2020-07-01,Buur Hakaba,515,0.4157290382244143,0.4955684007707129,0.6211723936273237,0.43,0.04,129760.0,7,24,True,154.0,9.6,9.6,57.73333333333333
224,2020-07-01,Jilib,518,0.3881953090823434,0.3124158815612382,0.3909294797509632,0.5133333333333333,0.1,148587.0,7,51,False,480.0,278.63530984062885,278.63530984062885,345.7568732270859
225,2020-07-01,Hobyo,520,0.306084466714388,0.2841803865425912,0.3706782212839118,0.2166666666666666,0.12,69851.0,7,46,False,25.28308558315609,273.1266963434976,273.1266963434976,190.51215942338376
226,2020-07-01,Jowhar,522,0.4604083984124952,0.4605536885901744,0.4462076309782391,0.3783333333333333,0.04,156220.0,7,52,True,146.0,40.0,40.0,75.33333333333333
227,2020-07-01,Diinsoor,527,0.4420162648228424,0.492387605230163,0.631234351243638,0.45,0.08,139564.0,7,37,True,346.0,7.08,7.08,120.05333333333334
228,2021-01-01,Xudur,529,0.5317134742821079,0.4472915724098218,0.4469897765997728,0.3533333333333333,0.12,79232.0,1,77,False,212.0,2.0380000000000003,2.0380000000000003,72.02533333333334
229,2021-01-01,Badhaadhe,532,0.2774755168661588,0.4056724072698737,0.2639538679142639,0.5566666666666666,0.1,45956.0,1,4,True,60.0,253.97211708950863,253.97211708950863,189.3147447263391
230,2021-01-01,Jilib,533,0.3124158815612382,0.4043924756806527,0.3881953090823434,0.5633333333333334,0.11,148588.0,1,51,True,320.0,303.25524130453937,303.25524130453937,308.8368275363596
231,2021-01-01,Gebiley,534,0.1924063622370446,0.2876174019676151,0.1675903119868637,0.2566666666666666,0.11,97441.0,1,44,True,91.27681161756796,282.44739310147463,282.44739310147463,218.72386594017243
232,2021-01-01,Belet Xaawo,535,0.3835327234342012,0.3349866620681312,0.3524982406755805,0.31,0.15,71052.0,1,15,False,4.0,294.23903005083605,294.23903005083605,197.49268670055736
233,2021-01-01,Sablaale,536,0.4548825710754017,0.4486895846702985,0.4933201385452746,0.5950000000000001,0.07,20213.0,1,69,False,90.0,283.43408426663035,283.43408426663035,218.95605617775357
234,2021-01-01,Belet Weyne,537,0.2474660340737546,0.3071993772609909,0.4625835669613974,0.2866666666666667,0.13,231851.0,1,13,True,4.0,480.0,480.0,321.3333333333333
235,2021-01-01,Sheikh,538,0.1828371278458844,0.2242774189339074,0.1455487847587028,0.26,0.18,71387.0,1,70,True,48.387860296372224,227.58467795709407,227.58467795709407,167.85240540352012
236,2021-01-01,Balcad,544,0.4233865465957157,0.4248102325025402,0.3992414113024258,0.435,0.13,183233.0,1,8,True,282.0,1080.0,1080.0,814.0
237,2021-01-01,Xarardheere,545,0.2414050822122571,0.268406014603596,0.3925848407833757,0.2583333333333333,0.25,33448.0,1,75,True,70.0,80.0,80.0,76.66666666666667
238,2021-01-01,Waajid,547,0.4933524973050665,0.4498858793883663,0.4367229608336327,0.3116666666666667,0.1,69575.0,1,73,False,104.0,728.0,728.0,520.0
239,2021-01-01,Ceel Dheer,548,0.2814535481659239,0.3369272237196765,0.2858416181007885,0.2833333333333333,0.17,72923.0,1,33,True,106.0,60.0,60.0,75.33333333333333
240,2021-01-01,Hargeysa,551,0.1965854943370926,0.2676350893059009,0.1277865307901176,0.1999999999999999,0.12,1044086.0,1,45,True,862.2192207439723,278.4269909062019,278.4269909062019,473.0244008521254
241,2021-01-01,Jalalaqsi,552,0.1947145350286711,0.4080728253042081,0.4544457188450606,0.4383333333333333,0.1,100263.0,1,48,True,8.0,910.0,910.0,609.3333333333334
242,2021-01-01,Jamaame,559,0.3061224489795918,0.4376510659496103,0.3833278902677988,0.4883333333333333,0.21,61242.0,1,49,True,826.0,294.929149471487,294.929149471487,471.95276631432466
243,2021-01-01,Baraawe,560,0.4911894273127753,0.4655421778369564,0.4505242752665433,0.4216666666666667,0.06,56743.0,1,11,False,20.0,297.27157559996897,297.27157559996897,204.84771706664597
244,2021-01-01,Tayeeglow,561,0.4702754954084098,0.4212055712220329,0.4117135401565671,0.43,0.09,51734.0,1,72,False,412.0,3.3960000000000004,3.3960000000000004,139.59733333333332
245,2021-01-01,Diinsoor,562,0.492387605230163,0.419636541705207,0.4420162648228424,0.435,0.13,139564.0,1,37,False,1344.0,15.186,15.186,458.124
246,2021-01-01,Baardheere,563,0.2388133498145859,0.3868994061543999,0.2304840065259306,0.3566666666666666,0.14,101133.0,1,3,True,60.0,1800.0,1800.0,1220.0
247,2021-01-01,Doolow,565,0.3641207815275311,0.3515556336790297,0.3757435851904466,0.1999999999999999,0.15,56310.0,1,38,False,16.0,311.3757984077382,311.3757984077382,212.91719893849213
248,2021-01-01,Bu'aale,566,0.3788461538461538,0.4008547346761109,0.4118061786950391,0.4833333333333333,0.14,78011.0,1,19,True,560.0,570.0,570.0,566.6666666666666
249,2021-01-01,Bulo Burto,571,0.1980742778541953,0.3462197497828791,0.4556007922535211,0.3666666666666667,0.12,90880.0,1,20,True,10.0,1476.0,1476.0,987.3333333333334
250,2021-01-01,Afgooye,572,0.4841321666449001,0.4637639420358601,0.4582353863030873,0.4166666666666667,0.1,191431.0,1,1,False,1576.0,12.35,12.35,533.5666666666667
251,2021-01-01,Owdweyne,575,0.1948497854077253,0.2280157801397049,0.132173714024146,0.21,0.16,87386.0,1,61,True,62.85653791053713,248.7365247072425,248.7365247072425,186.7765291083407
252,2021-01-01,Burco,577,0.140943301555444,0.1371732766471581,0.0911891620672353,0.205,0.2,498249.0,1,21,False,403.7616084981466,276.90903825626634,276.90903825626634,319.19322833689307
253,2021-01-01,Adan Yabaal,579,0.2773519163763066,0.2867946480511925,0.2890189520624303,0.3383333333333334,0.1,35879.0,1,0,True,56.43779388671655,262.58122655487966,262.58122655487966,193.8667489988253
254,2021-01-01,Marka,580,0.4615277970331346,0.4460078540314803,0.4905037846230626,0.505,0.09,180336.0,1,60,False,680.0,268.3628971385114,268.3628971385114,405.57526475900767
255,2021-01-01,Buur Hakaba,581,0.4955684007707129,0.4253398378500371,0.4157290382244143,0.465,0.1,129759.0,1,24,False,1000.0,13.66,13.66,342.44
256,2021-01-01,Luuq,585,0.3583282114320836,0.3731717928980219,0.3060848186846958,0.2216666666666666,0.14,40676.0,1,59,True,24.0,278.97819866276313,278.97819866276313,193.9854657751754
257,2021-01-01,Kurtunwaarey,587,0.4643330681516839,0.4575951234622532,0.4855604762788724,0.61,0.09,188548.0,1,54,False,960.0,302.21063760511095,302.21063760511095,521.4737584034073
258,2021-01-01,Qansax Dheere,589,0.5084745762711864,0.4305075046172255,0.4244430093639005,0.3866666666666667,0.1,61939.0,1,63,False,1650.0,13.68,13.68,559.12
259,2021-01-01,Hobyo,590,0.2841803865425912,0.2851447172525171,0.306084466714388,0.2116666666666666,0.2,69851.0,1,46,True,30.0,20.0,20.0,23.333333333333332
260,2021-01-01,Jowhar,592,0.4605536885901744,0.4476632959825088,0.4604083984124952,0.4533333333333333,0.13,156220.0,1,52,False,336.0,1792.0,1792.0,1306.6666666666667
261,2021-01-01,Qoryooley,593,0.4593911683311274,0.4512228697099891,0.4801347611599085,0.5116666666666666,0.08,207773.0,1,65,False,320.0,150.0,150.0,206.66666666666666
262,2021-01-01,Borama,595,0.1912113359430997,0.2772673624137732,0.1412881669919613,0.255,0.11,453434.0,1,17,True,400.1964627534272,283.49961379468067,283.49961379468067,322.3985634475962
263,2021-01-01,Kismaayo,596,0.3705150271415331,0.3934804082976622,0.3619308628245356,0.4783333333333333,0.22,377653.0,1,53,True,66.0,294.8081912505822,294.8081912505822,218.5387941670548
264,2021-01-01,Cadale,600,0.2759462759462759,0.2873604609290601,0.2905168905168905,0.3966666666666666,0.1,61428.0,1,27,True,60.0,60.0,60.0,60.0
265,2021-01-01,Afmadow,601,0.3018436690537864,0.3916169562219776,0.2780875765609288,0.395,0.13,164086.0,1,2,True,34.0,295.6001679537865,295.6001679537865,208.40011196919102
