,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc_x,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,6lag_next_prevalence,prevalence_6lag,next_prevalence,prevalence_1lag,month,increase,increase_numeric,district_encoded
520,2018-02-01,Sablaale,62978.715,12595.743,4421.1057930000015,3405.888907200001,1015.2168858,0.3510000000000001,0.0805999999999999,0.11,0.95,0.36,,0.0,1.0,1.383262,43.52054,0.4309610549243231,0.3692,0.3510000000000001,0.3510000000000001,2,True,0.0,69
521,2018-02-01,Cadaado,81479.34,16295.868,6863.8196016,5783.4035532,1080.4160484,0.4212,0.0663,0.15,0.69,0.17,,1.0,1.0,6.130694,47.03673,0.4263710655123516,0.5199999999999999,0.4212,0.4212,2,True,0.0,26
522,2018-02-01,Balcad,141077.745,28215.549,9903.657699,7629.4844496,2274.1732494000003,0.351,0.0806,0.0,0.89,0.26,,4.0,6.0,2.488555,45.65908,0.3580405856281527,0.3692,0.351,0.351,2,True,0.0,8
523,2018-02-01,Burco,534884.8949999999,106976.979,21694.9313412,17244.6890148,4450.2423264,0.2028,0.0416,0.05,1.94,0.16,10.0,7.0,1.0,9.141337,45.75868,0.2211366753028379,0.3359409653359994,0.2028,0.2028,2,True,0.0,21
524,2018-02-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,,0.96,0.15,,0.0,5.0,4.243281,43.21162,0.4861999999999999,0.4861999999999999,0.4861999999999999,0.4861999999999999,2,True,0.0,66
525,2018-02-01,Garbahaarey,91374.975,18274.995,7174.763036999999,6485.795725499997,688.9673115,0.3925999999999999,0.0377,0.0,2.2,0.21,,0.0,2.0,3.205999,42.35913,0.345678336354725,0.4316,0.3925999999999999,0.3925999999999999,2,True,0.0,42
526,2018-02-01,Bulo Burto,181435.5,36287.1,14246.31546,12878.29179,1368.02367,0.3926,0.0377,0.25,0.93,0.22,12.0,3.0,3.0,3.900063,45.53233,0.3908949717937982,0.429,0.3926,0.3926,2,True,0.0,20
527,2018-02-01,Baardheere,170132.26499999998,34026.453,13358.7854478,12075.988169699998,1282.7972781,0.3925999999999999,0.0377,0.0,4.0,0.24,8.75,4.0,6.0,2.102048,41.70671,0.2972606382668021,0.4316,0.3925999999999999,0.3925999999999999,2,True,0.0,3
528,2018-02-01,Qoryooley,196309.485,39261.897,13780.925847,10616.4169488,3164.5088982,0.351,0.0805999999999999,0.09,0.55,0.31,45.0,5.0,15.0,1.934555,44.44943,0.4363798525409664,0.3691999999999998,0.351,0.351,2,True,0.0,65
529,2018-02-01,Bossaso,316531.98,63306.39599999999,21726.7551072,18434.8225152,3291.932592000001,0.3432,0.052,0.01,0.73,0.14,10.0,7.0,18.0,10.9218,49.39968,0.482210605259551,0.4160559934810628,0.3432,0.3432,2,True,0.0,18
530,2018-02-01,Baraawe,69703.11,13940.622,4893.158322000001,3769.5441888000014,1123.6141332000002,0.3510000000000001,0.0806,0.29,0.42,0.22,,3.0,8.0,1.10831,43.84067,0.3785774588022779,0.3692000000000001,0.3510000000000001,0.3510000000000001,2,True,0.0,11
531,2018-02-01,Tayeeglow,99175.77,19835.154,9643.8518748,6858.996253200001,2784.8556216,0.4861999999999999,0.1404,0.08,0.57,0.25,,1.0,1.0,3.835937,44.52907,0.3502607787971933,0.4861999999999999,0.4861999999999999,0.4861999999999999,2,True,0.0,72
532,2018-02-01,Caluula,67184.955,13436.991000000002,4611.575311200001,3912.851779200001,698.7235320000003,0.3432,0.052,0.21,0.32,0.18,20.0,1.0,1.0,11.66822,50.79402,0.4507637375759017,0.4056,0.3432,0.3432,2,True,0.0,28
533,2018-02-01,Caynabo,69235.29,13847.058,4032.2632896,3510.2292030000003,522.0340866,0.2911999999999999,0.0377,0.31,1.22,0.14,,1.0,1.0,9.282376,46.49009,0.2428031590674251,0.442,0.2911999999999999,0.2911999999999999,2,True,0.0,29
534,2018-02-01,Hobyo,142717.185,28543.437,11428.7921748,9796.1075784,1632.6845964,0.4003999999999999,0.0572,0.25,0.71,0.16,,1.0,1.0,5.971543,48.20153,0.3354148794445133,0.4732,0.4003999999999999,0.4003999999999999,2,True,0.0,46
535,2018-02-01,Adan Yabaal,65262.95999999999,13052.592,4581.459792000001,3529.4208768,1052.0389152,0.3510000000000001,0.0806,0.0,1.2,0.2,15.0,3.0,,3.549436,46.54467,0.2789393906990287,0.3692,0.3510000000000001,0.3510000000000001,2,True,0.0,0
536,2018-02-01,Laas Caanood,170114.66999999998,34022.934,9907.4783808,8624.813769,1282.6646118,0.2911999999999999,0.0377,0.26,0.6,0.14,67.5,5.0,2.0,8.438008,47.63642,0.2293654902134254,0.442,0.2911999999999999,0.2911999999999999,2,True,0.0,55
537,2018-02-01,Gebiley,146038.5,29207.7,5771.441519999999,4898.131289999998,873.31023,0.1975999999999999,0.0299,0.13,3.95,0.16,13.0,4.0,1.0,9.859568,43.68093,0.2443191130723181,0.338,0.1975999999999999,0.1975999999999999,2,True,0.0,44
538,2018-02-01,Ceel Afweyn,137053.66499999998,27410.733,9229.1938011,8231.443119900001,997.7506812,0.3367,0.0364,0.27,1.46,0.13,,4.0,2.0,10.14797,46.68845,0.2906972787612182,0.4446,0.3367,0.3367,2,True,0.0,30
539,2018-02-01,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.03,1.0,,,11.0,66.0,2.110552,45.42547,0.4555156517242613,0.3893063241911504,0.2912,0.2912,2,True,0.0,9
540,2018-02-01,Afmadow,67386.78,13477.356000000002,5291.2099656,4783.113644399999,508.0963212,0.3925999999999999,0.0377,0.01,5.18,0.26,40.0,5.0,4.0,0.5909003,41.78618,0.3680877161916911,0.4206678541919456,0.3925999999999999,0.3925999999999999,2,True,0.0,2
541,2018-02-01,Laasqoray,186893.055,37378.611,12585.3783237,11224.7968833,1360.5814403999998,0.3367,0.0363999999999999,0.33,0.98,0.15,,1.0,1.0,10.53805,48.69515999999999,0.2261999999999999,0.4446000000000001,0.3367,0.3367,2,True,0.0,56
542,2018-02-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,9253.4162994,1728.6601877999994,0.4211999999999999,0.0662999999999999,0.19,1.23,0.18,18.0,1.0,1.0,4.051839,47.04732,0.3142399717243435,0.52,0.4211999999999999,0.4211999999999999,2,True,0.0,33
543,2018-02-01,Qardho,174970.88999999998,34994.178,12010.001889600002,10190.304633600002,1819.697256,0.3432,0.052,0.04,0.6,0.12,,1.0,2.0,9.502092,49.50765,0.5372761677527557,0.4112666438059597,0.3432,0.3432,2,True,0.0,64
544,2018-02-01,Burtinle,112734.27,22546.854,8558.785778399999,7386.349370399998,1172.436408,0.3795999999999999,0.052,0.08,0.69,0.16,,5.0,1.0,7.802199000000001,48.39912,0.4927859267135329,0.4524000000000001,0.3795999999999999,0.3795999999999999,2,True,0.0,22
545,2018-02-01,Afgooye,309683.38499999995,61936.677,21739.773627,16747.677460799998,4992.0961662,0.351,0.0805999999999999,0.0,0.73,0.22,25.0,8.0,32.0,2.236402,45.07666,0.384859060068862,0.3692,0.351,0.351,2,True,0.0,1
546,2018-02-01,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.04,5.56,0.16,4.0,5.0,2.0,10.18763,43.17024,0.2406251937071188,0.3795999999999999,0.1690000000000001,0.1690000000000001,2,True,0.0,17
547,2018-02-01,Cadale,48461.80499999999,9692.361,3402.018711,2620.8144144000003,781.2042965999998,0.351,0.0805999999999999,0.0,1.34,0.2,,5.0,1.0,3.091515,46.26282,0.2829201738380863,0.3691999999999999,0.351,0.351,2,True,0.0,27
548,2018-02-01,Jalalaqsi,76346.775,15269.355,5994.748772999998,5419.094089499999,575.6546835,0.3925999999999999,0.0377,0.16,1.28,0.25,,4.0,6.0,3.40329,45.61273,0.3858321287337016,0.4290000000000001,0.3925999999999999,0.3925999999999999,2,True,0.0,48
549,2018-02-01,Kurtunwaarey,95730.255,19146.051,6720.263901000001,5177.0921904000015,1543.1717106,0.3510000000000001,0.0805999999999999,0.18,0.72,0.36,,4.0,2.0,1.674606,44.06695,0.4461179568825337,0.3691999999999999,0.3510000000000001,0.3510000000000001,2,True,0.0,54
550,2018-02-01,Cabudwaaq,73330.78499999999,14666.157,6177.3853284,5205.0191193,972.3662091,0.4212,0.0663,0.14,1.91,0.19,15.0,6.0,1.0,5.826085,46.125,0.4299665440197571,0.5200000000000001,0.4212,0.4212,2,True,0.0,25
551,2018-02-01,Xarardheere,278193.50999999995,55638.70199999999,22277.7362808,19095.202526400004,3182.5337543999995,0.4004000000000001,0.0572,0.09,1.73,0.2,12.0,2.0,1.0,4.793407,47.83268,0.3447106682656731,0.4732000000000002,0.4004000000000001,0.4004000000000001,2,True,0.0,75
552,2018-02-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000004,0.3367000000000001,0.0364,0.24,1.72,0.12,45.0,4.0,2.0,10.29076,47.8071,0.3096083862495412,0.4446,0.3367000000000001,0.3367000000000001,2,True,0.0,35
553,2018-02-01,Bandarbeyla,27594.135,5518.826999999999,1894.0614264000003,1607.0824224000007,286.9790040000001,0.3432000000000001,0.052,0.15,0.34,0.13,30.0,1.0,,9.229735,50.32945,0.499901764184284,0.4056,0.3432000000000001,0.3432000000000001,2,True,0.0,10
554,2018-02-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.0377,0.25,2.05,0.32,10.0,5.0,2.0,0.124303,42.80163,0.4077438698894172,0.4316000000000001,0.3926,0.3926,2,True,0.0,49
555,2018-02-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,12312.280843200002,3670.0067898,0.351,0.0806,0.0,1.02,0.23,10.0,8.0,1.0,2.791644,44.90647,0.3788174337777663,0.3692,0.351,0.351,2,True,0.0,74
556,2018-02-01,Zeylac,64412.19,12882.438,2177.132022,1976.1659892,200.9660328,0.1689999999999999,0.0156,0.57,4.45,0.1,6.0,5.0,1.0,10.89293,43.16827,0.4330650433619875,0.3796,0.1689999999999999,0.1689999999999999,2,True,0.0,78
557,2018-02-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,5711.240620799998,951.8734367999996,0.4004,0.0571999999999999,0.2,0.55,0.15,,3.0,,7.163778999999999,48.9986,0.4050420526164857,0.4731999999999999,0.4004,0.4004,2,True,0.0,50
558,2018-02-01,Dhuusamarreeb,162957.645,32591.529,13727.5520148,11566.733642100002,2160.8183727,0.4212,0.0662999999999999,0.18,0.97,0.19,15.0,4.0,2.0,5.441128,46.68405,0.3909032104916541,0.5273255872387238,0.4212,0.4212,2,True,0.0,36
559,2018-02-01,Diinsoor,100108.305,20021.661,5778.251364600002,4997.406585600002,780.844779,0.2886000000000001,0.039,0.09,1.5,0.26,42.5,9.0,2.0,2.102024,42.90189,0.4769534198876959,0.3588,0.2886000000000001,0.2886000000000001,2,True,0.0,37
560,2018-02-01,Xudun,42361.515,8472.303,2467.1346336,2147.7288105,319.4058231,0.2912,0.0377,0.34,0.46,0.12,,0.0,2.0,9.141643,47.50747,0.2431695325710332,0.442,0.2912,0.2912,2,True,0.0,76
561,2018-02-01,Galdogob,85807.70999999999,17161.541999999998,6871.481416799998,5889.841214399999,981.6402024,0.4004,0.0572,0.12,0.5,0.17,,0.0,1.0,7.039169,47.22166,0.4695085383288688,0.4732,0.4004,0.4004,2,True,0.0,41
562,2018-02-01,Gaalkacyo,584319.6,116863.92,46792.313568,40107.697344,6684.616223999999,0.4004,0.0571999999999999,0.29,0.52,0.16,20.0,5.0,7.0,6.935230000000001,47.68801,0.4668580324895174,0.4796931726673279,0.4004,0.4004,2,True,0.0,40
563,2018-02-01,Luuq,100476.765,20095.353000000006,7889.435587800002,7131.840779700003,757.5948081000001,0.3926,0.0377,0.0,1.06,0.17,14.5,1.0,1.0,3.792931,42.6976,0.4123022966960434,0.4315999999999998,0.3926,0.3926,2,True,0.0,59
564,2018-02-01,Xudur,113853.105,22770.621,11071.0759302,7874.080741799999,3196.9951884,0.4862,0.1404,0.14,0.56,0.2,30.0,6.0,2.0,4.188905999999999,43.90622,0.4689020964811947,0.4862,0.4862,0.4862,2,True,0.0,77
565,2018-02-01,Kismaayo,218785.545,43757.109,17179.040993399998,15529.397984099998,1649.6430093,0.3925999999999999,0.0377,0.17,2.63,0.3,80.0,7.0,10.0,-0.3811448,42.00865,0.4685498464822668,0.4255768922026957,0.3925999999999999,0.3925999999999999,2,True,0.0,53
566,2018-02-01,Belet Xaawo,89717.93999999997,17943.588,7044.652648800001,6368.1793812,676.4732676000001,0.3926,0.0377,0.0,2.99,0.22,22.5,3.0,1.0,3.435586,41.7337,0.3942363701220913,0.4316000000000001,0.3926,0.3926,2,True,0.0,15
567,2018-02-01,Owdweyne,78004.845,15600.969,3163.8765132000008,2514.8762028,649.0003104000001,0.2028,0.0416,0.3,2.56,0.15,,1.0,1.0,9.257388,45.01097,0.2303423878316652,0.3406,0.2028,0.2028,2,True,0.0,61
568,2018-02-01,Iskushuban,82588.86,16517.772,5668.899350400001,4809.9752064,858.9241440000003,0.3432,0.052,0.16,0.26,0.13,30.0,1.0,3.0,10.5516,50.50521,0.4846457772814762,0.4056,0.3432,0.3432,2,True,0.0,47
569,2018-02-01,Lughaye,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.36,2.86,0.09,,2.0,1.0,10.64738,43.57812,0.4196119285022721,0.3796,0.169,0.169,2,True,0.0,58
570,2018-02-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009356,2274.3077994000005,241.59313620000003,0.3925999999999998,0.0377,0.0,3.66,0.24,12.5,0.0,4.0,2.678978,41.44526,0.2770029164634731,0.4315999999999999,0.3925999999999998,0.3925999999999998,2,True,0.0,34
571,2018-02-01,Qandala,75823.06499999999,15164.612999999998,5204.495181599998,4415.935305599999,788.5598759999998,0.3431999999999999,0.052,0.21,0.77,0.17,,1.0,1.0,11.06016,50.08869,0.4649012053458273,0.4055999999999999,0.3431999999999999,0.3431999999999999,2,True,0.0,62
572,2018-02-01,Ceel Barde,46070.955,9214.191,4479.939664199998,3186.2672477999995,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.0,1.04,0.18,47.5,3.0,1.0,4.673877,43.99833,0.34701491572768,0.4861999999999998,0.4861999999999998,0.4861999999999998,2,True,0.0,31
573,2018-02-01,Saakow,178339.81499999997,35667.963,14003.242273799997,12658.560068699995,1344.6822051,0.3925999999999999,0.0377,0.0,4.78,0.29,27.5,5.0,1.0,1.628627,42.06274000000001,0.3717999999999999,0.4316,0.3925999999999999,0.3925999999999999,2,True,0.0,67
574,2018-02-01,Baki,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.1,2.86,0.12,,0.0,,10.28566,43.7321,0.2761092768701464,0.3796,0.169,0.169,2,True,0.0,7
575,2018-02-01,Berbera,111510.9,22302.18,4406.910768000002,3740.075586000001,666.835182,0.1976,0.0299,0.17,0.75,0.11,,1.0,2.0,10.35884,45.28606,0.2949701973955382,0.3387799937377845,0.1976,0.1976,2,True,0.0,16
576,2018-02-01,Baidoa,430013.52,86002.704,24820.380374400003,21466.2749184,3354.105456,0.2886,0.039,0.06,1.32,0.26,40.0,11.0,6.0,3.266359,43.63929,0.6333880388856111,0.3774023043398614,0.2886,0.2886,2,True,0.0,6
577,2018-02-01,Marka,282222.765,56444.55299999999,19812.038103,15262.6071312,4549.4309718,0.351,0.0806,0.03,0.25,0.3,46.75,6.0,9.0,1.740153,44.71787,0.3971406259324205,0.3692,0.351,0.351,2,True,0.0,60
578,2018-02-01,Bu'aale,93543.3,18708.66,7345.019915999998,6639.703433999999,705.3164820000002,0.3925999999999999,0.0377,0.0,2.37,0.34,29.25,5.0,1.0,1.197985,42.7408,0.4125181113098476,0.4316,0.3925999999999999,0.3925999999999999,2,True,0.0,19
579,2018-02-01,Hargeysa,1027923.705,205584.741,40623.54482159999,34476.56106569999,6146.983755900002,0.1975999999999999,0.0299,0.14,2.55,0.0,11.0,7.0,4.0,9.521626,44.28073,0.2386485041615721,0.3425891325819686,0.1975999999999999,0.1975999999999999,2,True,0.0,45
580,2018-02-01,Buur Hakaba,165968.46,33193.692,9579.699511200002,8285.145523200003,1294.553988,0.2886,0.039,0.1,1.09,0.27,,2.0,4.0,2.485374,44.00688,0.4846909879180319,0.3588,0.2886,0.2886,2,True,0.0,24
581,2018-02-01,Eyl,105162.21,21032.442000000003,7983.9149832,6890.227999199999,1093.6869840000004,0.3795999999999999,0.052,0.17,0.29,0.14,,2.0,1.0,8.094348,49.56446,0.456573523755734,0.4523999999999998,0.3795999999999999,0.3795999999999999,2,True,0.0,39
582,2018-02-01,Doolow,42455.7,8491.14,3333.621564,3013.505586,320.115978,0.3926,0.0377,0.0,2.13,0.18,,2.0,1.0,4.002533000000001,42.1408,0.5392512067568789,0.4356257436740676,0.3926,0.3926,2,True,0.0,38
583,2018-02-01,Belet Weyne,281126.69999999995,56225.34,22074.068484,19954.373166,2119.695318,0.3926,0.0377,0.24,0.85,0.19,50.0,7.0,12.0,4.724339,45.37965,0.4637281725694139,0.429,0.3926,0.3926,2,True,0.0,13
584,2018-02-01,Sheikh,62404.28999999999,12480.858,2531.1180024,2011.9143096,519.2036928,0.2028,0.0416,0.07,2.61,0.19,,1.0,1.0,9.992453,45.42914,0.2505864840856458,0.3406,0.2028,0.2028,2,True,0.0,70
585,2018-02-01,Jowhar,279295.785,55859.157,19606.564107,15104.3160528,4502.248054199999,0.351,0.0805999999999999,0.0,1.27,0.26,16.0,3.0,3.0,2.993369,45.56808,0.3830459721840857,0.3692000000000001,0.351,0.351,2,True,0.0,52
586,2018-02-01,Taleex,57175.47,11435.094,3329.8993728,2898.796329,431.1030438,0.2912,0.0377,0.37,0.69,0.12,,1.0,1.0,9.179458,48.54122,0.2547557920787028,0.442,0.2912,0.2912,2,True,0.0,71
587,2018-02-01,Qansax Dheere,123818.085,24763.617,7146.7798662000005,6180.998803199999,965.781063,0.2886,0.039,0.09,1.79,0.24,20.0,8.0,3.0,2.81513,42.84011,0.5092847348131929,0.3588,0.2886,0.2886,2,True,0.0,63
588,2018-02-01,Badhaadhe,50723.28,10144.656,3982.7919456,3600.3384144,382.45353120000016,0.3926,0.0377,0.09,3.28,0.37,,3.0,1.0,-0.8536984000000001,41.42942,0.3711192650605567,0.4316000000000001,0.3926,0.3926,2,True,0.0,4
589,2018-02-01,Jilib,103739.085,20747.817,8145.5929541999985,7363.400253299998,782.1927009,0.3925999999999999,0.0377,0.09,1.87,0.37,27.5,3.0,10.0,0.6450100000000001,43.05589000000001,0.4060356888423295,0.4316000000000001,0.3925999999999999,0.3925999999999999,2,True,0.0,51
590,2018-02-01,Buuhoodle,71317.70999999999,14263.542,2892.6463176,2299.2829704,593.3633472,0.2027999999999999,0.0416,0.17,1.17,0.18,,2.0,1.0,8.460162,46.66129,0.226129551832888,0.3406000000000001,0.2027999999999999,0.2027999999999999,2,True,0.0,23
591,2018-02-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.1403999999999999,0.11,0.91,0.19,,5.0,3.0,3.81645,43.43285,0.4748949097855825,0.4861999999999999,0.4861999999999999,0.4861999999999999,2,True,0.0,73
592,2018-03-01,Luuq,100476.765,20095.353000000006,7889.435587800002,7131.840779700003,757.5948081000001,0.3926,0.0377,0.0,25.49,0.17,14.75,3.0,4.0,3.792931,42.6976,0.4123022966960434,0.4315999999999998,0.3926,0.3926,3,True,0.0,59
593,2018-03-01,Laas Caanood,170114.66999999998,34022.934,9907.4783808,8624.813769,1282.6646118,0.2911999999999999,0.0377,0.26,3.05,0.13,71.25,4.0,1.0,8.438008,47.63642,0.2293654902134254,0.442,0.2911999999999999,0.2911999999999999,3,True,0.0,55
594,2018-03-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009356,2274.3077994000005,241.59313620000003,0.3925999999999998,0.0377,0.0,62.52,0.27,12.75,3.0,4.0,2.678978,41.44526,0.2770029164634731,0.4315999999999999,0.3925999999999998,0.3925999999999998,3,True,0.0,34
595,2018-03-01,Burco,534884.8949999999,106976.979,21694.9313412,17244.6890148,4450.2423264,0.2028,0.0416,0.05,5.9,0.16,10.0,6.0,2.0,9.141337,45.75868,0.2211366753028379,0.3359409653359994,0.2028,0.2028,3,True,0.0,21
596,2018-03-01,Ceel Afweyn,137053.66499999998,27410.733,9229.1938011,8231.443119900001,997.7506812,0.3367,0.0364,0.27,2.42,0.13,,4.0,3.0,10.14797,46.68845,0.2906972787612182,0.4446,0.3367,0.3367,3,True,0.0,30
597,2018-03-01,Gebiley,146038.5,29207.7,5771.441519999999,4898.131289999998,873.31023,0.1975999999999999,0.0299,0.13,12.08,0.16,13.0,3.0,1.0,9.859568,43.68093,0.2443191130723181,0.338,0.1975999999999999,0.1975999999999999,3,True,0.0,44
598,2018-03-01,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.03,3.98,,,9.0,64.0,2.110552,45.42547,0.4555156517242613,0.3893063241911504,0.2912,0.2912,3,True,0.0,9
599,2018-03-01,Xudur,113853.105,22770.621,11071.0759302,7874.080741799999,3196.9951884,0.4862,0.1404,0.14,23.31,0.2,30.0,8.0,2.0,4.188905999999999,43.90622,0.4689020964811947,0.4862,0.4862,0.4862,3,True,0.0,77
600,2018-03-01,Doolow,42455.7,8491.14,3333.621564,3013.505586,320.115978,0.3926,0.0377,0.0,15.92,0.18,,0.0,1.0,4.002533000000001,42.1408,0.5392512067568789,0.4356257436740676,0.3926,0.3926,3,True,0.0,38
601,2018-03-01,Xudun,42361.515,8472.303,2467.1346336,2147.7288105,319.4058231,0.2912,0.0377,0.34,1.51,0.11,,0.0,2.0,9.141643,47.50747,0.2431695325710332,0.442,0.2912,0.2912,3,True,0.0,76
602,2018-03-01,Badhaadhe,50723.28,10144.656,3982.7919456,3600.3384144,382.45353120000016,0.3926,0.0377,0.09,75.84,0.36,,1.0,2.0,-0.8536984000000001,41.42942,0.3711192650605567,0.4316000000000001,0.3926,0.3926,3,True,0.0,4
603,2018-03-01,Qandala,75823.06499999999,15164.612999999998,5204.495181599998,4415.935305599999,788.5598759999998,0.3431999999999999,0.052,0.21,2.44,0.15,,0.0,1.0,11.06016,50.08869,0.4649012053458273,0.4055999999999999,0.3431999999999999,0.3431999999999999,3,True,0.0,62
604,2018-03-01,Baidoa,430013.52,86002.704,24820.380374400003,21466.2749184,3354.105456,0.2886,0.039,0.06,51.0,0.28,45.0,9.0,7.0,3.266359,43.63929,0.6333880388856111,0.3774023043398614,0.2886,0.2886,3,True,0.0,6
605,2018-03-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000004,0.3367000000000001,0.0364,0.24,10.02,0.12,45.0,4.0,2.0,10.29076,47.8071,0.3096083862495412,0.4446,0.3367000000000001,0.3367000000000001,3,True,0.0,35
606,2018-03-01,Diinsoor,100108.305,20021.661,5778.251364600002,4997.406585600002,780.844779,0.2886000000000001,0.039,0.09,48.95,0.27,36.25,6.0,1.0,2.102024,42.90189,0.4769534198876959,0.3588,0.2886000000000001,0.2886000000000001,3,True,0.0,37
607,2018-03-01,Baraawe,69703.11,13940.622,4893.158322000001,3769.5441888000014,1123.6141332000002,0.3510000000000001,0.0806,0.29,8.93,0.21,,5.0,7.0,1.10831,43.84067,0.3785774588022779,0.3692000000000001,0.3510000000000001,0.3510000000000001,3,True,0.0,11
608,2018-03-01,Qansax Dheere,123818.085,24763.617,7146.7798662000005,6180.998803199999,965.781063,0.2886,0.039,0.09,48.45,0.24,20.0,4.0,3.0,2.81513,42.84011,0.5092847348131929,0.3588,0.2886,0.2886,3,True,0.0,63
609,2018-03-01,Buuhoodle,71317.70999999999,14263.542,2892.6463176,2299.2829704,593.3633472,0.2027999999999999,0.0416,0.17,5.34,0.18,,3.0,2.0,8.460162,46.66129,0.226129551832888,0.3406000000000001,0.2027999999999999,0.2027999999999999,3,True,0.0,23
610,2018-03-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,10024.4975922,1872.7083414,0.4212,0.0663,0.14,14.43,0.19,,1.0,1.0,4.760488,46.84157,0.3602624374798162,0.52,0.4212,0.4212,3,True,0.0,32
611,2018-03-01,Taleex,57175.47,11435.094,3329.8993728,2898.796329,431.1030438,0.2912,0.0377,0.37,4.02,0.12,,0.0,1.0,9.179458,48.54122,0.2547557920787028,0.442,0.2912,0.2912,3,True,0.0,71
612,2018-03-01,Zeylac,64412.19,12882.438,2177.132022,1976.1659892,200.9660328,0.1689999999999999,0.0156,0.57,8.2,0.1,6.0,4.0,1.0,10.89293,43.16827,0.4330650433619875,0.3796,0.1689999999999999,0.1689999999999999,3,True,0.0,78
613,2018-03-01,Cadale,48461.80499999999,9692.361,3402.018711,2620.8144144000003,781.2042965999998,0.351,0.0805999999999999,0.0,20.51,0.18,,4.0,1.0,3.091515,46.26282,0.2829201738380863,0.3691999999999999,0.351,0.351,3,True,0.0,27
614,2018-03-01,Bandarbeyla,27594.135,5518.826999999999,1894.0614264000003,1607.0824224000007,286.9790040000001,0.3432000000000001,0.052,0.15,1.8,0.12,30.0,4.0,2.0,9.229735,50.32945,0.499901764184284,0.4056,0.3432000000000001,0.3432000000000001,3,True,0.0,10
615,2018-03-01,Owdweyne,78004.845,15600.969,3163.8765132000008,2514.8762028,649.0003104000001,0.2028,0.0416,0.3,13.61,0.15,,0.0,1.0,9.257388,45.01097,0.2303423878316652,0.3406,0.2028,0.2028,3,True,0.0,61
616,2018-03-01,Eyl,105162.21,21032.442000000003,7983.9149832,6890.227999199999,1093.6869840000004,0.3795999999999999,0.052,0.17,3.05,0.14,,2.0,1.0,8.094348,49.56446,0.456573523755734,0.4523999999999998,0.3795999999999999,0.3795999999999999,3,True,0.0,39
617,2018-03-01,Balcad,141077.745,28215.549,9903.657699,7629.4844496,2274.1732494000003,0.351,0.0806,0.0,14.35,0.23,,3.0,9.0,2.488555,45.65908,0.3580405856281527,0.3692,0.351,0.351,3,True,0.0,8
618,2018-03-01,Hargeysa,1027923.705,205584.741,40623.54482159999,34476.56106569999,6146.983755900002,0.1975999999999999,0.0299,0.14,10.76,0.0,11.0,4.0,3.0,9.521626,44.28073,0.2386485041615721,0.3425891325819686,0.1975999999999999,0.1975999999999999,3,True,0.0,45
619,2018-03-01,Qardho,174970.88999999998,34994.178,12010.001889600002,10190.304633600002,1819.697256,0.3432,0.052,0.04,3.7,0.12,,3.0,3.0,9.502092,49.50765,0.5372761677527557,0.4112666438059597,0.3432,0.3432,3,True,0.0,64
620,2018-03-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.0377,0.25,36.11,0.3,10.0,5.0,5.0,0.124303,42.80163,0.4077438698894172,0.4316000000000001,0.3926,0.3926,3,True,0.0,49
621,2018-03-01,Gaalkacyo,584319.6,116863.92,46792.313568,40107.697344,6684.616223999999,0.4004,0.0571999999999999,0.29,4.03,0.16,20.0,4.0,3.0,6.935230000000001,47.68801,0.4668580324895174,0.4796931726673279,0.4004,0.4004,3,True,0.0,40
622,2018-03-01,Saakow,178339.81499999997,35667.963,14003.242273799997,12658.560068699995,1344.6822051,0.3925999999999999,0.0377,0.0,37.71,0.27,27.25,2.0,1.0,1.628627,42.06274000000001,0.3717999999999999,0.4316,0.3925999999999999,0.3925999999999999,3,True,0.0,67
