,date,district,prevalence,next_prevalence,ndvi,ipc,population,rainfall,month,total_alarms,district_encoded
213,2018-07-01,Garoowe,0.5170266990935967,0.3790731071095702,0.1316666666666666,0.06,238943.83260569465,13.626666666666669,7,6.5,43
214,2018-07-01,Berbera,0.2949701973955382,0.2657364311048932,0.105,0.22,178810.11668822702,30.686666666666667,7,0.5,16
215,2018-07-01,Sheikh,0.2505864840856458,0.2526659184696406,0.1999999999999999,0.05,65965.83992880996,40.45166666666667,7,0.6666666666666666,68
216,2018-07-01,Luuq,0.4123022966960434,0.4097136186539254,0.2566666666666666,0.06,42201.02354780796,49.905,7,2.333333333333333,59
217,2018-07-01,Gebiley,0.2443191130723181,0.195572345649635,0.2066666666666666,0.22,103448.69292549856,47.72,7,3.5,44
218,2018-07-01,Xarardheere,0.3447106682656731,0.3440937497588239,0.22,0.03,34095.52790194442,31.723333333333333,7,2.333333333333333,73
219,2018-07-01,Afgooye,0.384859060068862,0.4383403468241347,0.35,0.0,262835.8188681545,35.82666666666667,7,5.5,1
220,2018-07-01,Burco,0.2211366753028379,0.1770356571398554,0.1933333333333333,0.12,440966.7506063085,32.763333333333335,7,6.333333333333333,21
221,2018-07-01,Baidoa,0.6333880388856111,0.4723126687951987,0.4116666666666667,0.25,271288.5935653316,74.02499999999999,7,7.166666666666667,6
222,2018-07-01,Dhuusamarreeb,0.3909032104916541,0.3069711905400723,0.225,0.25,134132.73415617252,28.72,7,2.1666666666666665,36
223,2018-07-01,Marka,0.3971406259324205,0.4356751207813825,0.3899999999999999,0.0,197917.20494918805,32.068333333333335,7,6.333333333333333,60
224,2018-07-01,Doolow,0.5392512067568789,0.3983778863086515,0.2333333333333333,0.42,70367.24202467134,42.73833333333334,7,0.8333333333333334,38
225,2019-01-01,Laasqoray,0.3817815509494871,0.3657972542777379,0.1466666666666666,0.14,53800.5744763104,8.290000000000001,1,0.8333333333333334,56
226,2019-01-01,Dhuusamarreeb,0.3069711905400723,0.350049306671516,0.2083333333333333,0.11,134132.73415617252,6.873333333333334,1,2.0,36
228,2019-01-01,Gaalkacyo,0.3939217335250711,0.3602422105460542,0.1833333333333333,0.1,420293.0224489165,5.4816666666666665,1,4.5,40
229,2019-01-01,Ceel Afweyn,0.4201611561308622,0.4022499807716035,0.15,0.16,119189.63988343433,11.418333333333337,1,3.5,30
230,2019-01-01,Eyl,0.3843661195946408,0.389948051145162,0.155,0.1,92352.216683081,6.551666666666667,1,1.8333333333333333,39
231,2019-01-01,Jamaame,0.3149404261361454,0.532680040708361,0.3966666666666666,0.02,72274.03765624086,15.638333333333334,1,2.1666666666666665,49
232,2019-01-01,Hobyo,0.3520726565695597,0.3487584354785739,0.1816666666666666,0.09,90079.84358712788,4.646666666666667,1,4.0,46
233,2019-01-01,Gebiley,0.195572345649635,0.2418992297764819,0.235,0.09,103448.69292549856,23.286666666666665,1,3.1666666666666665,44
234,2019-01-01,Doolow,0.3983778863086515,0.5545845681860391,0.22,0.27,70367.24202467134,19.875,1,1.6666666666666667,38
235,2019-01-01,Galdogob,0.4017369795363936,0.3845598383707495,0.1933333333333333,0.06,96228.94625799869,7.88,1,1.6666666666666667,41
236,2019-01-01,Afgooye,0.4383403468241347,0.462159131461528,0.3316666666666666,0.01,262835.8188681545,20.955,1,4.166666666666667,1
237,2019-01-01,Iskushuban,0.4239158201206688,0.4394605539382136,0.1316666666666666,0.12,60361.40289872798,4.553333333333334,1,2.333333333333333,47
238,2019-01-01,Adan Yabaal,0.3959736631857278,0.3406226826633605,0.2733333333333334,0.04,37859.154953401936,17.665,1,3.1666666666666665,0
239,2019-01-01,Ceel Buur,0.3168079047398306,0.3777466079633201,0.2316666666666667,0.05,75284.97791694281,8.383333333333333,1,0.6666666666666666,32
240,2019-01-01,Ceel Waaq,0.3215618498962238,0.4894280635303719,0.3833333333333333,0.0,42841.35404644698,43.80166666666667,1,1.1666666666666667,34
241,2019-01-01,Hargeysa,0.1951645146346709,0.2213906679944643,0.0249999999999999,0.12,959744.1903862744,17.46666666666667,1,4.166666666666667,45
242,2019-01-01,Garbahaarey,0.3582420806274685,0.5554649634831142,0.3033333333333333,0.0,150445.26937163374,30.85666666666667,1,1.6666666666666667,42
243,2019-01-01,Diinsoor,0.4709407002848428,0.5512844916157692,0.4133333333333333,0.07,144645.3749179251,39.88333333333333,1,1.8333333333333333,37
244,2019-01-01,Ceel Dheer,0.3237222467082124,0.302048788800896,0.2433333333333333,0.02,103004.37800500816,14.296666666666669,1,1.0,33
245,2019-01-01,Jalalaqsi,0.4698845151234747,0.5921047430628529,0.315,0.06,137166.99069700082,14.2,1,2.833333333333333,48
247,2019-01-01,Ceerigaabo,0.4231594017049179,0.3969125115565767,0.135,0.14,186214.57602082423,10.696666666666664,1,2.333333333333333,35
248,2019-01-01,Ceel Barde,0.523846379837409,0.5293849399339471,0.2983333333333333,0.0,62204.20387382111,18.026666666666667,1,5.5,31
250,2019-01-01,Garoowe,0.3790731071095702,0.3712592237262992,0.1333333333333333,0.08,238943.83260569465,7.445,1,5.0,43
251,2019-01-01,Wanla Weyn,0.4417324945420314,0.4732566779470763,0.31,0.0,105508.44272316828,20.523333333333333,1,3.1666666666666665,72
252,2019-01-01,Qandala,0.4847031486728068,0.4662120199606611,0.1633333333333333,0.09,50358.19680656703,9.96,1,0.6666666666666666,62
253,2019-01-01,Taleex,0.3787844823934796,0.3972102948995347,0.1233333333333333,0.31,38521.922596223885,6.571666666666666,1,0.8333333333333334,69
254,2019-01-01,Baidoa,0.4723126687951987,0.5737354286751378,0.3983333333333334,0.2,271288.5935653316,26.9,1,4.166666666666667,6
255,2019-01-01,Burtinle,0.4133399855287525,0.3848427803948877,0.1833333333333333,0.05,61401.072470727006,7.9700000000000015,1,2.5,22
256,2019-01-01,Luuq,0.4097136186539254,0.500413842160481,0.2283333333333333,0.01,42201.02354780796,21.321666666666665,1,1.1666666666666667,59
257,2019-01-01,Baraawe,0.4365207106198354,0.439931798183591,0.4033333333333333,0.0,24953.239247136426,20.293333333333333,1,1.9166666666666667,11
258,2019-01-01,Burco,0.1770356571398554,0.2998339565222233,0.1949999999999999,0.15,440966.7506063085,13.123333333333331,1,5.166666666666667,21
259,2019-01-01,Marka,0.4356751207813825,0.4539589601919299,0.405,0.03,197917.20494918805,12.996666666666668,1,5.333333333333333,60
260,2019-01-01,Baraawe,0.439931798183591,0.4578215216645919,0.4033333333333333,0.0,71451.00452711528,20.293333333333333,1,1.9166666666666667,11
261,2019-01-01,Bulo Burto,0.470453127878576,0.5898451672177014,0.3183333333333333,0.08,126308.10395590446,15.311666666666667,1,2.1666666666666665,20
262,2019-01-01,Owdweyne,0.2072939133886237,0.3310823852137992,0.17,0.13,99751.78651328415,15.093333333333334,1,0.5,61
263,2019-01-01,Sheikh,0.2526659184696406,0.311807882954238,0.2183333333333333,0.14,65965.83992880996,23.07333333333333,1,0.6666666666666666,68
264,2019-01-01,Badhaadhe,0.2330307158506623,0.4823586641167936,0.5516666666666666,0.01,41293.78545781948,42.335,1,1.1666666666666667,4
265,2019-01-01,Bu'aale,0.31831560695452,0.5163749201445982,0.4833333333333333,0.01,102232.682999872,37.32,1,3.6666666666666665,19
266,2019-01-01,Jariiban,0.3547174345570384,0.3501107168133883,0.1683333333333333,0.07,77164.65979907343,4.23,1,3.0,50
267,2019-01-01,Xarardheere,0.3440937497588239,0.2395519799571875,0.235,0.01,34095.52790194442,8.825,1,1.5,73
268,2019-01-01,Bossaso,0.3942170096006928,0.3081383281834315,0.1483333333333333,0.13,474784.6404434893,9.238333333333332,1,7.833333333333333,18
269,2019-01-01,Xudun,0.3499931256730363,0.3752507299375622,0.135,0.38,29233.817803085487,5.7316666666666665,1,1.0,74
270,2019-01-01,Qansax Dheere,0.4706401766004414,0.5490683229813664,0.3366666666666666,0.08,69363.1772816809,38.045,1,1.8333333333333333,63
271,2019-01-01,Borama,0.204456465641011,0.2736328112610178,0.2299999999999999,0.2,397759.659833392,29.058333333333334,1,4.666666666666667,17
272,2019-01-01,Qardho,0.4087521426316601,0.3450721294564353,0.1316666666666666,0.08,80478.15211908707,6.811666666666667,1,1.0,64
273,2019-01-01,Saakow,0.3014139973234372,0.4181286549707602,0.37,0.03,69325.1698295153,51.725,1,2.833333333333333,67
274,2019-01-01,Berbera,0.2657364311048932,0.2430326560610348,0.1183333333333333,0.2,178810.11668822702,16.305,1,0.3333333333333333,16
275,2019-01-01,Qoryooley,0.4388574958395,0.4647070601850455,0.4483333333333333,0.03,282277.1749967973,20.985,1,3.6666666666666665,65
276,2019-01-01,Belet Weyne,0.4709482336256127,0.5868054618205713,0.245,0.1,222898.05826843024,11.73,1,5.0,13
277,2019-01-01,Belet Xaawo,0.4070600258586147,0.5172155129757019,0.33,0.0,80263.42747402092,31.275,1,3.1666666666666665,15
278,2019-01-01,Lughaye,0.2962807470311721,0.2659179435275348,0.1116666666666666,0.43,99442.45554944112,9.858333333333333,1,1.5,58
279,2019-01-01,Xudur,0.48161201917032,0.5457788588250408,0.3283333333333333,0.05,119822.71253135678,22.971666666666664,1,3.333333333333333,75
280,2019-01-01,Saakow,0.3836149906890133,0.3014139973234372,0.37,0.03,14000.0,51.725,1,2.833333333333333,67
281,2019-01-01,Cadaado,0.3305779447408884,0.3520109308137275,0.1949999999999999,0.06,108059.64692015851,5.918333333333333,1,2.333333333333333,26
282,2019-01-01,Jilib,0.3157056116630282,0.5113327705575001,0.46,0.01,177363.81212203606,24.185,1,4.166666666666667,51
283,2019-01-01,Zeylac,0.2939877424871059,0.2649276406311697,0.11,0.42,76799.71197431434,12.575,1,6.166666666666667,76
284,2019-01-01,Jowhar,0.4361091139158288,0.4607258650079849,0.3416666666666666,0.01,183042.93582933792,15.681666666666668,1,4.166666666666667,52
285,2019-01-01,Balcad,0.4256324032458843,0.4207892941616012,0.3316666666666666,0.02,211434.1247319937,20.25333333333333,1,4.0,8
286,2019-01-01,Cadale,0.397642761583422,0.3368835013608263,0.2666666666666666,0.04,83698.7844852664,18.245,1,2.5,27
287,2019-01-01,Buuhoodle,0.188847667729668,0.3121385033565494,0.2366666666666666,0.12,114678.62295159738,19.356666666666666,1,2.1666666666666665,23
288,2019-01-01,Waajid,0.4792888339084379,0.5458546307673043,0.295,0.04,122373.31931054375,23.201666666666668,1,1.6666666666666667,71
289,2019-01-01,Kismaayo,0.3096236699207461,0.412029161025459,0.4383333333333333,0.13,194982.61424177085,34.08166666666667,1,6.666666666666667,53
291,2019-01-01,Afmadow,0.3567363956871535,0.5119018086833421,0.3933333333333333,0.03,180756.29518407176,49.73666666666667,1,2.6666666666666665,2
292,2019-01-01,Caluula,0.5231865541625861,0.4710581502935269,0.1733333333333333,0.06,49878.02246678231,6.948333333333333,1,2.6666666666666665,28
293,2019-01-01,Kurtunwaarey,0.4391758387432182,0.4656396293608185,0.5216666666666666,0.04,257277.9921167836,22.78333333333333,1,3.0,54
294,2019-01-01,Tayeeglow,0.4731941786256158,0.5481180166869125,0.3966666666666666,0.05,62826.76428427834,20.121666666666663,1,0.8333333333333334,70
295,2019-01-01,Cabudwaaq,0.3232371835699271,0.3728535271691253,0.2183333333333333,0.03,148952.26299964866,8.76,1,2.6666666666666665,25
296,2019-01-01,Baardheere,0.2870882907046133,0.5213965829380455,0.35,0.02,122284.68350495162,49.48,1,2.333333333333333,3
297,2019-01-01,Baki,0.3124852051578765,0.3180265223059977,0.1583333333333333,0.17,99262.17263864214,15.991666666666667,1,0.3333333333333333,7
298,2019-01-01,Laas Caanood,0.3237610476395274,0.3366077651757097,0.15,0.16,220788.33591955536,9.458333333333334,1,4.666666666666667,55
299,2019-01-01,Buur Hakaba,0.47037719442215,0.5490683229813665,0.4066666666666667,0.08,128204.6513460276,23.921666666666667,1,2.1666666666666665,24
301,2019-01-01,Bandarbeyla,0.3786044640745989,0.3730940069179668,0.1283333333333333,0.08,14286.58526534636,8.346666666666666,1,1.8333333333333333,10
302,2019-01-01,Caynabo,0.3464523514753054,0.3738642018133994,0.165,0.32,38882.923681135246,10.436666666666667,1,0.6666666666666666,29
303,2019-07-01,Wanla Weyn,0.4732566779470763,0.4147038987749591,0.2683333333333333,0.0,105508.44272316828,21.35333333333333,7,3.0,72
304,2019-07-01,Xarardheere,0.2395519799571875,0.3962781291497199,0.22,0.01,34095.52790194442,27.295,7,0.8333333333333334,73
305,2019-07-01,Taleex,0.3972102948995347,0.3772534798111706,0.1416666666666666,0.31,38521.922596223885,10.405,7,0.5,69
307,2019-07-01,Waajid,0.5458546307673043,0.5312342103332384,0.255,0.04,122373.31931054375,32.306666666666665,7,1.8333333333333333,71
308,2019-07-01,Saakow,0.4181286549707602,0.5116476181559747,0.325,0.03,14000.0,42.53666666666667,7,2.5,67
309,2019-07-01,Saakow,0.5116476181559747,0.4082173073829072,0.325,0.03,69325.1698295153,42.53666666666667,7,2.5,67
310,2019-07-01,Gaalkacyo,0.3602422105460542,0.4778162642037701,0.18,0.1,420293.0224489165,16.93,7,3.5,40
311,2019-07-01,Tayeeglow,0.5481180166869125,0.5185117637649114,0.35,0.05,62826.76428427834,32.95666666666666,7,0.3333333333333333,70
312,2019-07-01,Sheikh,0.311807882954238,0.2081401693223537,0.1966666666666666,0.14,65965.83992880996,31.133333333333336,7,0.6666666666666666,68
313,2019-07-01,Garbahaarey,0.5554649634831142,0.4048338368195087,0.27,0.0,150445.26937163374,26.71166666666667,7,1.3333333333333333,42
314,2019-07-01,Galdogob,0.3845598383707495,0.4646904136201208,0.185,0.06,96228.94625799869,21.07333333333333,7,0.8333333333333334,41
315,2019-07-01,Jariiban,0.3501107168133883,0.4090915108402051,0.1616666666666666,0.07,77164.65979907343,13.235,7,2.1666666666666665,50
316,2019-07-01,Garoowe,0.3712592237262992,0.2932033874905685,0.1416666666666666,0.08,238943.83260569465,14.340000000000002,7,4.666666666666667,43
317,2019-07-01,Jamaame,0.532680040708361,0.4403832811966767,0.3533333333333333,0.02,72274.03765624086,42.07,7,3.0,49
318,2019-07-01,Jilib,0.5113327705575001,0.3909294797509632,0.4266666666666667,0.01,177363.81212203606,56.335,7,3.333333333333333,51
319,2019-07-01,Zeylac,0.2649276406311697,0.3136157179811676,0.1016666666666666,0.42,76799.71197431434,9.54,7,4.166666666666667,76
320,2019-07-01,Jowhar,0.4607258650079849,0.4462076309782391,0.29,0.01,183042.93582933792,17.99,7,3.1666666666666665,52
321,2019-07-01,Jalalaqsi,0.5921047430628529,0.4735042553650304,0.2866666666666667,0.06,137166.99069700082,21.096666666666664,7,2.1666666666666665,48
322,2019-07-01,Kismaayo,0.412029161025459,0.3769676308818636,0.4266666666666667,0.13,194982.61424177085,47.79,7,3.5,53
324,2019-07-01,Kurtunwaarey,0.4656396293608185,0.4452618351340643,0.4433333333333333,0.04,257277.9921167836,33.98166666666667,7,1.8333333333333333,54
325,2019-07-01,Iskushuban,0.4394605539382136,0.3383899894950222,0.1316666666666666,0.12,60361.40289872798,4.5183333333333335,7,3.1666666666666665,47
327,2019-07-01,Xudur,0.5457788588250408,0.549549493748511,0.2816666666666667,0.05,119822.71253135678,27.026666666666667,7,3.0,75
328,2019-07-01,Hobyo,0.3487584354785739,0.3706782212839118,0.1683333333333333,0.09,90079.84358712788,15.001666666666669,7,3.5,46
329,2019-07-01,Lughaye,0.2659179435275348,0.3084001655970627,0.1016666666666666,0.43,99442.45554944112,6.298333333333333,7,1.0,58
330,2019-07-01,Luuq,0.500413842160481,0.3829595838278671,0.1983333333333333,0.01,42201.02354780796,24.96,7,0.6666666666666666,59
331,2019-07-01,Marka,0.4539589601919299,0.4637137550163429,0.3183333333333333,0.03,197917.20494918805,13.453333333333331,7,5.166666666666667,60
332,2019-07-01,Hargeysa,0.2213906679944643,0.2029943156263941,0.1533333333333333,0.12,959744.1903862744,30.01333333333333,7,3.6666666666666665,45
333,2019-07-01,Owdweyne,0.3310823852137992,0.2163547982087805,0.1716666666666666,0.13,99751.78651328415,35.29833333333333,7,1.0,61
334,2019-07-01,Qandala,0.4662120199606611,0.4205569846330418,0.1616666666666666,0.09,50358.19680656703,7.286666666666666,7,0.5,62
335,2019-07-01,Xudun,0.3752507299375622,0.3569833355614147,0.1483333333333333,0.38,29233.817803085487,18.725,7,0.1666666666666666,74
336,2019-07-01,Gebiley,0.2418992297764819,0.2667717736348647,0.1833333333333333,0.09,103448.69292549856,34.55833333333334,7,2.0,44
337,2019-07-01,Qansax Dheere,0.5490683229813664,0.6480009367515506,0.3133333333333333,0.08,69363.1772816809,27.291666666666668,7,3.5,63
338,2019-07-01,Laasqoray,0.3657972542777379,0.4164773384659096,0.1516666666666666,0.14,53800.5744763104,12.161666666666669,7,0.5,56
339,2019-07-01,Qardho,0.3450721294564353,0.3964549089065016,0.1333333333333333,0.08,80478.15211908707,11.836666666666668,7,0.5,64
340,2019-07-01,Qoryooley,0.4647070601850455,0.4443390921876267,0.3899999999999999,0.03,282277.1749967973,24.008333333333336,7,2.833333333333333,65
341,2019-07-01,Laas Caanood,0.3366077651757097,0.3761680108430838,0.1583333333333333,0.16,220788.33591955536,17.346666666666668,7,4.0,55
343,2019-07-01,Borama,0.2736328112610178,0.2138712946350238,0.1933333333333333,0.2,397759.659833392,31.83,7,2.6666666666666665,17
344,2019-07-01,Dhuusamarreeb,0.350049306671516,0.4195523751616953,0.1999999999999999,0.11,134132.73415617252,19.791666666666668,7,1.8333333333333333,36
345,2019-07-01,Cadaado,0.3520109308137275,0.4486568197838627,0.1866666666666666,0.06,108059.64692015851,16.738333333333333,7,0.3333333333333333,26
346,2019-07-01,Bossaso,0.3081383281834315,0.4283242181220916,0.15,0.13,474784.6404434893,7.923333333333335,7,8.333333333333334,18
347,2019-07-01,Baidoa,0.5737354286751378,0.6178577398003026,0.3466666666666667,0.2,271288.5935653316,36.766666666666666,7,5.666666666666667,6
348,2019-07-01,Ceerigaabo,0.3969125115565767,0.3959349225046938,0.1399999999999999,0.14,186214.57602082423,19.40333333333333,7,2.833333333333333,35
349,2019-07-01,Cadale,0.3368835013608263,0.3083621800244197,0.2316666666666667,0.04,83698.7844852664,20.435,7,3.5,27
350,2019-07-01,Baki,0.3180265223059977,0.2441924314943121,0.1383333333333333,0.17,99262.17263864214,16.96,7,0.1666666666666666,7
351,2019-07-01,Berbera,0.2430326560610348,0.2324431385911439,0.1066666666666666,0.2,178810.11668822702,17.273333333333333,7,0.5,16
352,2019-07-01,Ceel Waaq,0.4894280635303719,0.2898932988948713,0.33,0.0,42841.35404644698,26.736666666666665,7,2.6666666666666665,34
353,2019-07-01,Caluula,0.4710581502935269,0.4918983277534718,0.1666666666666666,0.06,49878.02246678231,2.981666666666667,7,2.1666666666666665,28
354,2019-07-01,Balcad,0.4207892941616012,0.3899254108022901,0.3166666666666666,0.02,211434.1247319937,16.871666666666666,7,4.666666666666667,8
355,2019-07-01,Belet Xaawo,0.5172155129757019,0.4081442057063084,0.2833333333333333,0.0,80263.42747402092,27.331666666666667,7,4.166666666666667,15
356,2019-07-01,Ceel Dheer,0.302048788800896,0.3728953651323323,0.225,0.02,103004.37800500816,23.87833333333333,7,1.5,33
357,2019-07-01,Caynabo,0.3738642018133994,0.3650665187072713,0.1716666666666666,0.32,38882.923681135246,28.47833333333333,7,0.3333333333333333,29
359,2019-07-01,Belet Weyne,0.5868054618205713,0.4954915340016362,0.2283333333333333,0.1,222898.05826843024,22.981666666666666,7,4.0,13
360,2019-07-01,Ceel Afweyn,0.4022499807716035,0.4017099370835031,0.1516666666666666,0.16,119189.63988343433,25.96333333333333,7,2.333333333333333,30
361,2019-07-01,Ceel Buur,0.3777466079633201,0.4128893068350834,0.2166666666666666,0.05,75284.97791694281,21.625,7,1.1666666666666667,32
362,2019-07-01,Bandarbeyla,0.3730940069179668,0.3243528970286548,0.1316666666666666,0.08,14286.58526534636,7.873333333333332,7,2.0,10
363,2019-07-01,Baraawe,0.4680395945111392,0.4454830625784129,0.3675,0.0,71451.00452711528,41.64416666666667,7,1.25,11
364,2019-07-01,Baraawe,0.4578215216645919,0.4680395945111392,0.3675,0.0,24953.239247136426,41.64416666666667,7,1.25,11
365,2019-07-01,Badhaadhe,0.4823586641167936,0.3489569935965541,0.5133333333333333,0.01,41293.78545781948,52.09333333333333,7,1.5,4
366,2019-07-01,Bu'aale,0.5163749201445982,0.3994682200116711,0.4666666666666666,0.01,102232.682999872,55.53333333333333,7,3.333333333333333,19
367,2019-07-01,Ceel Barde,0.5293849399339471,0.6338574120659726,0.2566666666666666,0.0,62204.20387382111,25.756666666666664,7,4.666666666666667,31
368,2019-07-01,Bulo Burto,0.5898451672177014,0.4798138405125635,0.2716666666666666,0.08,126308.10395590446,26.131666666666664,7,2.5,20
369,2019-07-01,Doolow,0.5545845681860391,0.4261285631981143,0.1883333333333333,0.27,70367.24202467134,20.813333333333333,7,1.1666666666666667,38
370,2019-07-01,Afmadow,0.5119018086833421,0.3484296307635035,0.3633333333333333,0.03,180756.29518407176,47.05666666666667,7,2.6666666666666665,2
371,2019-07-01,Adan Yabaal,0.3406226826633605,0.3126112111904077,0.2466666666666666,0.04,37859.154953401936,24.16,7,3.0,0
372,2019-07-01,Afgooye,0.462159131461528,0.4492225378213771,0.2883333333333333,0.01,262835.8188681545,18.60166666666667,7,5.166666666666667,1
373,2019-07-01,Buur Hakaba,0.5490683229813665,0.6211723936273237,0.35,0.08,128204.6513460276,39.17166666666666,7,3.5,24
374,2019-07-01,Burco,0.2998339565222233,0.1798890136234226,0.1933333333333333,0.15,440966.7506063085,29.866666666666664,7,5.833333333333333,21
375,2019-07-01,Cabudwaaq,0.3728535271691253,0.4257411293474653,0.2133333333333333,0.03,148952.26299964866,22.745,7,2.333333333333333,25
376,2019-07-01,Eyl,0.389948051145162,0.3279739567099389,0.1533333333333333,0.1,92352.216683081,16.10333333333333,7,1.5,39
377,2019-07-01,Baardheere,0.5213965829380455,0.2484368223141074,0.305,0.02,122284.68350495162,30.30666666666667,7,1.8333333333333333,3
378,2019-07-01,Buuhoodle,0.3121385033565494,0.2280735519390103,0.2166666666666666,0.12,114678.62295159738,24.546666666666667,7,1.3333333333333333,23
379,2019-07-01,Diinsoor,0.5512844916157692,0.631234351243638,0.355,0.07,144645.3749179251,46.10666666666666,7,3.8333333333333335,37
380,2019-07-01,Burtinle,0.3848427803948877,0.3607539512669208,0.185,0.05,61401.072470727006,19.953333333333333,7,1.8333333333333333,22
381,2020-01-01,Jariiban,0.4090915108402051,0.3512605042016806,0.1999999999999999,0.12,74372.89046628447,16.935,1,2.333333333333333,50
382,2020-01-01,Luuq,0.3829595838278671,0.3060848186846958,0.2833333333333333,0.04,40675.63477088211,65.39666666666666,1,0.8333333333333334,59
383,2020-01-01,Rab Dhuure,0.4879275725437716,0.4204941640139457,0.295,0.0,32985.89249446174,67.67999999999999,1,0.5,66
384,2020-01-01,Caynabo,0.3650665187072713,0.1939232409381663,0.2133333333333333,0.07,46900.80320994161,29.58,1,0.0,29
385,2020-01-01,Cabudwaaq,0.4257411293474653,0.3608793180798564,0.2666666666666666,0.21,111449.17451697268,35.60166666666667,1,3.8333333333333335,25
386,2020-01-01,Saakow,0.4082173073829072,0.421338004671338,0.4316666666666666,0.13,59940.06305790711,96.53666666666668,1,6.0,67
387,2020-01-01,Jamaame,0.4403832811966767,0.3833278902677988,0.4533333333333333,0.11,61241.84415452506,34.31333333333333,1,5.166666666666667,49
388,2020-01-01,Burtinle,0.3607539512669208,0.415721780335082,0.215,0.09,59091.89022487178,15.203333333333331,1,1.5,22
389,2020-01-01,Ceel Afweyn,0.4017099370835031,0.2885139291677652,0.1899999999999999,0.08,113788.8006486762,35.83833333333333,1,1.8333333333333333,30
390,2020-01-01,Buuhoodle,0.2280735519390103,0.1350544166033915,0.2483333333333333,0.14,98772.9922216596,31.596666666666668,1,1.1666666666666667,23
391,2020-01-01,Baraawe,0.4587764880148566,0.4933201385452746,0.4991666666666667,0.04,20213.16157712225,42.99166666666667,1,3.4166666666666665,11
392,2020-01-01,Baraawe,0.4454830625784129,0.4587764880148566,0.4991666666666667,0.04,56743.49512043875,42.99166666666667,1,3.4166666666666665,11
393,2020-01-01,Sheikh,0.2081401693223537,0.1455487847587028,0.265,0.12,71386.5516097911,61.065,1,0.0,68
394,2020-01-01,Belet Weyne,0.4954915340016362,0.4625835669613974,0.3183333333333333,0.08,231850.5809215716,45.84666666666666,1,7.666666666666667,13
395,2020-01-01,Marka,0.4637137550163429,0.4905037846230626,0.4216666666666667,0.06,180335.6358725136,15.573333333333332,1,5.666666666666667,60
396,2020-01-01,Caluula,0.4918983277534718,0.4729064039408867,0.2033333333333333,0.12,51765.54720916555,16.523333333333333,1,2.1666666666666665,28
397,2020-01-01,Qoryooley,0.4443390921876267,0.4801347611599085,0.5183333333333334,0.02,207773.35359388727,34.233333333333334,1,5.666666666666667,65
398,2020-01-01,Qandala,0.4205569846330418,0.4339712463105779,0.1916666666666666,0.13,52515.40520246352,17.029999999999998,1,0.5,62
399,2020-01-01,Bossaso,0.4283242181220916,0.4153248254892724,0.1733333333333333,0.1,467020.202029273,13.6,1,8.0,18
400,2020-01-01,Kismaayo,0.3769676308818636,0.3619308628245356,0.505,0.22,377653.3312260424,70.18166666666667,1,5.166666666666667,53
401,2020-01-01,Cadaado,0.4486568197838627,0.3380690991281885,0.2266666666666666,0.12,77426.3080988209,21.61666666666667,1,2.0,26
402,2020-01-01,Kurtunwaarey,0.4452618351340643,0.4855604762788724,0.5933333333333334,0.02,188546.8622552998,43.046666666666674,1,2.5,54
403,2020-01-01,Qansax Dheere,0.6480009367515506,0.4244430093639005,0.4283333333333333,0.05,61938.87849344224,85.16666666666667,1,6.333333333333333,63
404,2020-01-01,Owdweyne,0.2163547982087805,0.132173714024146,0.2183333333333333,0.12,87385.56574216185,40.876666666666665,1,0.3333333333333333,61
405,2020-01-01,Borama,0.2138712946350238,0.1412881669919613,0.2566666666666666,0.06,453433.5705113778,51.92,1,2.833333333333333,17
406,2020-01-01,Belet Xaawo,0.4081442057063084,0.3524982406755805,0.4049999999999999,0.12,71051.67497693517,60.903333333333336,1,6.166666666666667,15
407,2020-01-01,Lughaye,0.3084001655970627,0.2421965609399425,0.1283333333333333,0.16,99156.511924614,29.705,1,1.6666666666666667,58
408,2020-01-01,Bulo Burto,0.4798138405125635,0.4556007922535211,0.3799999999999999,0.03,90880.01596748602,42.74666666666667,1,3.0,20
409,2020-01-01,Cadale,0.3083621800244197,0.2905168905168905,0.3016666666666667,0.0,61428.001628669226,31.23333333333333,1,4.166666666666667,27
410,2020-01-01,Qardho,0.3964549089065016,0.3997979640997746,0.1533333333333333,0.08,64346.45962826008,8.911666666666667,1,1.0,64
411,2020-01-01,Buur Hakaba,0.6211723936273237,0.4157290382244143,0.4616666666666666,0.04,129759.02384671407,61.59166666666667,1,5.166666666666667,24
412,2020-01-01,Berbera,0.2324431385911439,0.1808939137198255,0.1366666666666667,0.09,179997.20297721773,47.045,1,0.3333333333333333,16
413,2020-01-01,Jilib,0.3909294797509632,0.3881953090823434,0.5483333333333333,0.1,148587.5543244151,53.55,1,6.333333333333333,51
414,2020-01-01,Laas Caanood,0.3761680108430838,0.1814135894950207,0.1849999999999999,0.08,226940.32672941327,22.936666666666667,1,3.8333333333333335,55
415,2020-01-01,Bu'aale,0.3994682200116711,0.4118061786950391,0.5416666666666666,0.13,78010.51320069526,89.03333333333335,1,6.0,19
416,2020-01-01,Jowhar,0.4462076309782391,0.4604083984124952,0.37,0.04,156219.50041752722,37.53333333333333,1,4.0,52
417,2020-01-01,Burco,0.1798890136234226,0.0911891620672353,0.2366666666666666,0.18,498248.650657556,33.788333333333334,1,3.0,21
418,2020-01-01,Jalalaqsi,0.4735042553650304,0.4544457188450606,0.37,0.01,100262.70714634696,42.185,1,2.833333333333333,48
